Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
EMchat Red,250,"Street Food,Fast Food",Kanpur,Mall Road,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,91
Veggies,400,Fast Food,Kanpur,Arya Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,82
The Fuel - A Pizza & Coffee Cafe,400,Cafe,Kanpur,Kakadeo,Café,11am to 1030pm(Mon-Sun),Good,3.9,160
Budhsen Sweet House,150,"Desserts,Street Food",Kanpur,Birhana Road,Quick Bites,830am to 10pm(Mon-Sun),Very Good,4.3,111
Upper Crust,600,"Bakery,Fast Food",Kanpur,Swaroop Nagar,Bakery,"10am to 10pm(Mon-Thu),10am to 1030pm(Fri-Sun)",Good,3.5,128
Chingari Family Restaurant,500,"Chinese,Mughlai,North Indian",Kanpur,Parade,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,132
Lunch Box,400,"North Indian,Chinese,Fast Food",Kanpur,Fazalganj,Quick Bites,"12midnight to 4am,12noon to 12midnight(Mon-Sun)",Good,3.8,111
The Chocolate Room,400,"Ice Cream,Bakery,Desserts",Kanpur,Mall Road,Dessert Parlor,11am to 11pm(Mon-Sun),Very Good,4.0,18
New Pizza Delighto,250,Pizza,Kanpur,Keshavpuram,Quick Bites,11am to 10pm(Mon-Sun),Good,3.6,104
Chicago Pizza,500,"Pizza,Fast Food",Kanpur,Mall Road,Quick Bites,"11am to 10pm(Mon-Thu),11am to 1015pm(Fri),11am...",Good,3.6,163
Mr.Baker's,300,"Bakery,Burger,Cafe,Coffee,Fast Food,Pizza,Sandwich,Street Food",Kanpur,Kidwai Nagar Market,Bakery,10am to 11pm(Mon-Sun),Average,2.9,78
Hashtag Cawnpore,350,"Beverages,Desserts,Fast Food",Kanpur,Jajmau,Quick Bites,1pm to 11pm(Mon-Sun),Good,3.7,81
Celebrations,300,"Burger,Fast Food,Pizza,Sandwich,Street Food",Kanpur,Indira Nagar,Quick Bites,9am to 10pm(Mon-Sun),Good,3.9,109
Janwadis,50,Street Food,Kanpur,Kidwai Nagar Market,Quick Bites,1230pm to 9pm(Mon-Sun),Good,3.8,131
Laziz Pizza,550,"Fast Food,Pizza",Kanpur,Nandlal Chawraha,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,148
Fugees,200,Fast Food,Kanpur,Mall Road,Quick Bites,"Closed(Mon),5pm to 11pm(Tue-Sun)",Very Good,4.0,94
Lazeezo,500,"Biryani,Mughlai,Afghan",Kanpur,Kidwai Nagar Market,Casual Dining,12noon to 11pm(Mon-Sun),Average,3.1,75
New Pizza Yum,450,Fast Food,Kanpur,Kakadeo,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.4,158
The Cinnamon - Flavors of Nature,850,"Cafe,North Indian,Chinese,Italian,Fast Food",Kanpur,Kakadeo,Café,10am to 11pm(Mon-Sun),Poor,2.3,94
New ZZZ Pizza,250,Pizza,Kanpur,Kakadeo,Kiosk,2pm to 1030pm(Mon-Sun),Good,3.5,84
Samosa 0512 (Pappu Samosa Wala),150,Street Food,Kanpur,Kakadeo,Quick Bites,"11am to 945pm(Mon),111am to 12midnight...",Good,3.8,66
