Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
King Omelette,250,"North Indian,Fast Food",Jalandhar,Adarsh Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,43
Heat 7 Family Restaurant,1000,"Chinese,American",Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,79
Parkash Bakery,500,"Italian,Bakery",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,117
Seven Heaven,400,Pizza,Jalandhar,Model House,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,85
The American Chicken,400,"Continental,American",Jalandhar,Model Town,Quick Bites,12noon to 10am(Mon-Sun),Very Good,4.0,104
De Nuevo,1500,"North Indian,Continental,Italian,Fast Food",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,95
Brewmaster,1200,"Chinese,North Indian",Jalandhar,Model Town,Microbrewery,1130am to 1030pm(Mon-Sun),Good,3.6,84
Salad Master,200,"Salad,Burger",Jalandhar,Model Town,Quick Bites,12noon to 1045pm(Mon-Sun),Good,3.7,60
Cocos Ice Cream Hub,300,Ice Cream,Jalandhar,Model Town,Dessert Parlor,12noon to 1155pm(Mon-Sun),Good,3.6,53
Tasty Bites,400,"Chinese,North Indian",Jalandhar,Jalandhar Cantt,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,37
Shaolin,1000,"North Indian,Chinese",Jalandhar,Model Town,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,110
Gurukirpa Veg Champ Corner,200,North Indian,Jalandhar,Model Town,Quick Bites,4pm to 11pm(Mon-Sun),Good,3.8,51
La Tandoori,500,"North Indian,Mughlai",Jalandhar,Urban Estate,Quick Bites,3pm to 11pm(Mon-Sun),Good,3.6,44
Spice N Ice,300,"North Indian,Fast Food",Jalandhar,Adarsh Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,28
Super Cremica Fast Food & Restaurant,300,"North Indian,South Indian,Continental,Fast Food",Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,45
King Restaurant,300,"North Indian,Chinese",Jalandhar,Maqsudan,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,55
Burger House,100,"Burger,Continental",Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,70
Sri Krishna Dhaba,400,"North Indian,Chinese",Jalandhar,Transport Nagar,Dhaba,9am to 11pm(Mon-Sun),Good,3.7,23
Sk Chicken & Fish,300,"North Indian,Biryani,Chinese,Seafood",Jalandhar,Shastri Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.5,44
Harish Duggal Chicken,300,North Indian,Jalandhar,Model Town,Casual Dining,12noon to 12midnight(Mon-Sun),Good,3.5,36
My Delight Cup,300,"Fast Food,Beverages",Jalandhar,Shastri Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,47
Eat Well,700,Mughlai,Jalandhar,Jalandhar Cantt,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,87
Pizza Italia Wood Oven,600,"Pizza,Fast Food,Italian,Continental",Jalandhar,Transport Nagar,Quick Bites,10am to 11pm(Mon-Sun),Good,3.6,30
Shahi Daawat Dhaba,400,Mughlai,Jalandhar,Shastri Nagar,Dhaba,1130am to 11pm(Mon-Sun),Good,3.6,43
Pizza Express,200,"Pizza,Italian,Fast Food",Jalandhar,Rama Mandi,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,93
The Bobby Veg & Non Veg,400,"North Indian,Biryani,Chinese",Jalandhar,Urban Estate,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,46
Haldi Handi,500,"North Indian,Chinese,Continental",Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,28
Biryani Capital,200,Biryani,Jalandhar,Model Town,none,11am to 11pm(Mon-Sun),Good,3.5,13
The Live Creamery,300,Desserts,Jalandhar,Model Town,Dessert Parlor,11am to 1130pm(Mon-Sun),Good,3.7,43
K.G.S Cottage,250,"North Indian,Chinese,Continental",Jalandhar,Model House,Quick Bites,11am to 11pm(Mon-Sun),Good,3.7,28
American Style Fried,300,American,Jalandhar,Rama Mandi,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,71
Sainik Chicken Corner,500,"North Indian,Chinese",Jalandhar,Shastri Nagar,Quick Bites,"11am to 4pm,630pm to 11pm(Mon-Sun)",Good,3.7,52
New Shahi Kareem,1000,North Indian,Jalandhar,Nakodar Road,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,62
Singh Corner,500,Mughlai,Jalandhar,Jalandhar Cantt,Quick Bites,12noon to 11pm(Mon-Sun),Average,3.2,100
Hot Breadz & Shakes,400,"Fast Food,Beverages",Jalandhar,Model Town,Beverage Shop,12noon to 11pm(Mon-Sun),Good,3.7,85
Makkar Bakers & Confectionery,350,"Desserts,Bakery",Jalandhar,Model Town,Bakery,11am to 11pm(Mon-Sun),Average,3.4,20
Lakshmi Refreshment,200,"Ice Cream,Desserts",Jalandhar,Shastri Nagar,Dessert Parlor,11am to 11pm(Mon-Sun),Very Good,4.0,78
Kilo Kitchen,300,Biryani,Jalandhar,Model Town,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,23
Uncle's Kitchen,400,"North Indian,Chinese",Jalandhar,Urban Estate,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,58
