Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Delight Cakes,400,"Desserts,Bakery",Allahabad,Bamrouli,Dessert Parlor,11am to 8pm(Mon-Sun),Average,3.3,6
Kwality Restaurant,700,"North Indian,Chinese,Continental",Allahabad,Civil Lines,Casual Dining,930am to 1030pm(Mon-Sun),Average,3.1,4
Buddy's,250,North Indian,Allahabad,Naini,Quick Bites,11am to 10pm(Mon-Sun),Average,2.9,4
Gourmet Family Restaurant,300,"North Indian,Chinese",Allahabad,Dhoomanganj,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,25
Jade Garden,800,"North Indian,Chinese,Fast Food",Allahabad,Civil Lines,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Very Good,4.0,81
Aroma,500,"Mughlai,North Indian",Allahabad,Civil Lines,Quick Bites,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Good,3.8,60
Al-Baik,300,Fast Food,Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,34
Fire at Night,700,Finger Food,Allahabad,Civil Lines,Lounge,9am to 11pm(Mon-Sun),Good,3.9,64
HungersHunt,500,"Sandwich,Burger,Rolls,North Indian",Allahabad,Tagore Town,Casual Dining,10am to 11pm(Mon-Sun),Average,3.1,30
Cafe Ballon D'OR,500,"Cafe,Fast Food",Allahabad,Naini,Café,10am to 11pm(Mon-Sun),Good,3.8,58
Nawab Ki Rasoi,250,North Indian,Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,25
Handi,300,North Indian,Allahabad,George Town,Quick Bites,4pm to 11pm(Mon-Sun),Good,3.6,52
The 7 Shots,350,"South Indian,Chinese",Allahabad,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,35
Muktanandam Moti Mahal Delux,750,"North Indian,Mughlai",Allahabad,Civil Lines,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.9,40
Vilayat Cafe Lounge & Restro,850,North Indian,Allahabad,Katra,Casual Dining,"12noon to 11pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Average,2.9,59
Jaiswal Dosa Corner,150,South Indian,Allahabad,George Town,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,46
Malt,500,Cafe,Allahabad,Civil Lines,Café,1130am to 11pm(Mon-Sun),Very Good,4.0,53
Grill Inn,400,"Burger,Italian,Beverages",Allahabad,Naini,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,21
Temptation's,400,"South Indian,North Indian,Chinese,Fast Food",Allahabad,Katra,Casual Dining,10am to 11pm(Mon-Sun),Good,3.5,45
Gunjan Dhaba,250,"North Indian,Chinese",Allahabad,Naini,Dhaba,12noon to 1230AM(Mon-Sun),Good,3.8,35
Skylight Coffee Cafe,800,"Coffee,Italian",Allahabad,Civil Lines,Café,9am to 11pm(Mon-Sun),Good,3.7,18
BonFire X Restro,600,"Mughlai,Chinese,Italian",Allahabad,Kareli,Casual Dining,1130am to 1130pm(Mon-Sun),Good,3.7,29
