Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Sadguru Restaurant,850,"North Indian,Gujarati",Ahmedabad,Vastrapur,Casual Dining,12noon to 11pm(Mon-Sun),Poor,2.4,50
La Patisserie,300,"Bakery,Desserts",Ahmedabad,Shahibagh,Bakery,9am to 9pm(Mon-Sun),Good,3.5,56
The Juice Cycle,300,Beverages,Ahmedabad,Navrangpura,Beverage Shop,11am to 11pm(Mon-Sun),Good,3.8,44
TRS,150,"Fast Food,Street Food,Sandwich",Ahmedabad,Chandkheda,Quick Bites,10am to 10pm(Mon-Sun),Good,3.7,76
Unique Food Corner,350,"South Indian,Chinese",Ahmedabad,Bodakdev,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,56
Om Food Center,400,"Gujarati,North Indian",Ahmedabad,Chandkheda,Quick Bites,"11am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.8,55
Samrat Snacks Parlour,300,"South Indian,Fast Food",Ahmedabad,Vastrapur,Quick Bites,5pm to 11pm(Mon-Sun),Good,3.7,69
Plush Restaurant,800,North Indian,Ahmedabad,Airport Gandhinagar Highway,Casual Dining,"7am to 10am,11am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.6,43
Ambica Dughdhalay,150,Mithai,Ahmedabad,Paldi,Sweet Shop,11am to 11pm(Mon-Sun),Good,3.8,33
Khichdi & More,200,North Indian,Ahmedabad,Satellite,Quick Bites,"12noon to 3pm,7pm to 10pm(Mon-Sun)",Good,3.8,63
Swati's Kitchen,500,North Indian,Ahmedabad,Chandkheda,none,11am to 11pm(Mon-Sun),Average,3.4,38
Cakes N Bakes,300,"Bakery,Desserts,Fast Food",Ahmedabad,Mani Nagar,Bakery,10am to 1030pm(Mon-Sun),Average,2.6,69
Hotel Winsome,700,"Chinese,Italian,North Indian,South Indian",Ahmedabad,Isanpur,Casual Dining,"11am to 4pm,7pm to 11pm(Mon-Sun)",Good,3.5,69
Bhavnaben Raval,300,"Gujarati,Street Food",Ahmedabad,Sector 16-- Gandhinagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,47
Pizza Point,500,"Pizza,Fast Food",Ahmedabad,Mani Nagar,Quick Bites,"11am to 3pm,630pm to 1030pm(Mon-Sun)",Average,3.4,66
Sindhi Cuisine,300,Sindhi,Ahmedabad,Chandkheda,none,"10am to 11pm(Mon,Tue,Sat,Sun),9am to 11pm...",Average,3.2,34
My Sandwich Corner,300,"Sandwich,Fast Food",Ahmedabad,Navrangpura,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,46
1Bite,400,"Italian,Continental",Ahmedabad,Chandkheda,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,44
Dessert King,300,"Desserts,Ice Cream",Ahmedabad,Mani Nagar,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.6,31
Yumazing Foods,350,"North Indian,Fast Food",Ahmedabad,Gurukul,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.4,46
Wah,350,"Fast Food,Street Food,South Indian,Pizza",Ahmedabad,C G Road,Quick Bites,11am to 1130pm(Mon-Sun),Average,2.5,103
Tiffinity,300,North Indian,Ahmedabad,Satellite,none,10am to 10pm(Mon-Sun),Good,3.9,51
Punjabi Point,400,North Indian,Ahmedabad,Vasna,Quick Bites,"11am to 3pm,7pm to 11pm(Mon-Sun)",Good,3.7,52
Sapori D Italia,600,"Cafe,Italian",Ahmedabad,Nikol,Café,11am to 11pm(Mon-Sun),Good,3.5,39
The Black Cafe,600,"Cafe,Italian,Chinese,Mexican",Ahmedabad,Bodakdev,Café,11am to 11pm(Mon-Sun),Average,3.4,38
Ariva Multi Cuisine - Aarya Grand,800,North Indian,Ahmedabad,Aarya Grand Hotels & Resorts-- Sola,Casual Dining,7pm to 11pm(Mon-Sun),Good,3.7,29
Surbhi Dining Hall,0,Gujarati,Ahmedabad,Sarkhej,Casual Dining,NA,Good,3.6,53
