Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
11 to 11 Tastebusterzz,900,"Beverages,Continental,Italian",Kolkata,Nagerbazar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,278
Shubham,400,"Fast Food,North Indian,South Indian,Chinese",Kolkata,Dobson Road,Casual Dining,"11am to 1145pm(Mon,Tue,Wed,Sun),11am to 11pm...",Good,3.6,316
FNP Cakes,500,"Bakery,Desserts",Kolkata,Elgin,Bakery,7am to 11pm(Mon-Sun),Good,3.6,73
Basil Restaurant and Cafe,300,"Continental,Fast Food,Pizza",Kolkata,Behala,Quick Bites,10am to 11pm(Mon-Sun),Good,3.5,75
The Doughman,200,"Italian,Mexican,Desserts",Kolkata,Bhawanipur,Quick Bites,9am to 11pm(Mon-Sun),Very Good,4.3,54
Bijoli Grill,1000,"Bengali,Continental,Chinese",Kolkata,Southern Avenue,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.8,523
Petuk Kolkata,350,"Chinese,North Indian",Kolkata,Hatibagan,none,530pm to 10pm(Mon-Sun),Good,3.7,321
Nalin Chandra Das & Sons,100,Mishti,Kolkata,Hatibagan,Sweet Shop,7am to 10pm(Mon-Sun),Very Good,4.2,397
The Cream & Fudge Factory,300,"Ice Cream,Desserts",Kolkata,Ballygunge,Dessert Parlor,11am to 12midnight(Mon-Sun),Good,3.7,259
Bune -The Coffee Room,500,"Cafe,Continental,Fast Food",Kolkata,Desapriya Park,Quick Bites,1pm to 10pm(Mon-Sun),Good,3.7,50
Swad,500,"North Indian,Chinese,Mughlai,Biryani",Kolkata,Kestopur,none,12noon to 12midnight(Mon-Sun),Good,3.6,1556
Opium,900,Finger Food,Kolkata,Sector 5-- Salt Lake,Bar,1230pm to 11pm(Mon-Sun),Very Good,4.1,2040
Penguin Restaurant,400,"Chinese,North Indian",Kolkata,Andul Road,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.6,415
Santwana Fast Food,100,"Rolls,Fast Food",Kolkata,Picnic Garden,Quick Bites,4pm to 1030pm(Mon-Sun),Good,3.8,302
Mr.Burger,400,"Cafe,Fast Food,Burger",Kolkata,Shyam Bazar,Café,10am to 9pm(Mon-Sun),Very Good,4.0,365
Shahi Khana,250,"North Indian,Chinese,Biryani,Fast Food",Kolkata,Bhawanipur,none,8am to 4am(Mon-Sun),Average,3.3,43
Pind Punjabi Dhaba,800,"North Indian,Chinese,Fast Food",Kolkata,Bangur,Casual Dining,12noon to 330am(Mon-Sun),Good,3.6,969
Pizza Factory,700,"Pizza,Fast Food",Kolkata,Park Circus Area,Quick Bites,1pm to 4am(Mon-Sun),Average,3.0,34
Urbano Eats,200,"North Indian,Chinese,Fast Food",Kolkata,New Town,none,1230pm to 2am(Mon-Sun),Good,3.5,22
American Waffle House,300,Desserts,Kolkata,Elgin,Quick Bites,9am to 1am(Mon-Sun),Very Good,4.1,84
K19 All Day Dining -​Radisson Kolkata,2500,"Continental,North Indian,Mediterranean,Chinese",Kolkata,Radisson Kolkata-- Ballygunge,Fine Dining,24,Good,3.7,374
Mavericks Cafe & Restaurant,800,"Cafe,Italian,North Indian,Chinese",Kolkata,Bhawanipur,Café,10am to 3am(Mon-Sun),Very Good,4.3,193
Belgian Waffle Junction,400,"Desserts,Beverages,Healthy Food",Kolkata,Lake Town,Dessert Parlor,12noon to 1am(Mon-Sun),Good,3.8,74
CFC,300,"Fast Food,Burger,American",Kolkata,New Town,none,12noon to 1am(Mon-Sun),Good,3.7,254
Yummy Paratha,200,North Indian,Kolkata,Picnic Garden,Quick Bites,"9am to 4pm,7pm to 1am(Mon-Sun)",Good,3.6,23
New Tasty Taste,300,Chinese,Kolkata,Kestopur,Quick Bites,1230pm to 2am(Mon-Sun),Good,3.5,631
Pizzaman,600,"Pizza,Italian,American",Kolkata,Sector 5-- Salt Lake,Quick Bites,12noon to 4am(Mon-Sun),Average,3.3,273
Classic Factory,800,"Italian,Chinese",Kolkata,Elgin,Quick Bites,8am to 2am(Mon-Sun),Very Good,4.0,359
Wok Away- Stir Fry On The Go,500,"Chinese,Asian",Kolkata,Southern Avenue,Quick Bites,12noon to 1am(Mon-Sun),Very Good,4.0,31
Jai Ho Dhaba,300,"Biryani,North Indian,Rolls",Kolkata,Sector 5-- Salt Lake,Quick Bites,8am to 12midnight(Mon-Sun),Average,2.9,49
Petuk Mahaaaaraj,500,"North Indian,Chinese,South Indian",Kolkata,Baguihati,Quick Bites,11am to 1130pm(Mon-Sun),Good,3.7,100
Why Not,1000,"Continental,Chinese,Thai",Kolkata,Gariahat,Casual Dining,1130am to 11pm(Mon-Sun),Excellent,4.5,568
Chufang The Kitchen,500,"Chinese,Momos,Seafood",Kolkata,New Town,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.0,112
The Emerald,300,"Chinese,North Indian",Kolkata,Naktala,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,7
CFC,250,Fast Food,Kolkata,Kestopur,Quick Bites,3pm to 11pm(Mon-Sun),Average,3.2,9
Om Casual Dining,500,"North Indian,Chinese,Biryani",Kolkata,Shrirampur,Casual Dining,10am to 10pm(Mon-Sun),Good,3.5,79
Food Junction,500,"Biryani,Chinese,Rolls",Kolkata,Howrah Station Area,Quick Bites,12noon to 1130pm(Mon-Sun),Good,3.5,316
Cafe Junktion,500,"Chinese,Coffee,Continental,Desserts,Cafe",Kolkata,Chinar Park,Café,11am to 1030pm(Mon-Sun),Good,3.8,74
Adda O Baithak,400,"Chinese,Pizza,Italian",Kolkata,Jadavpur,Casual Dining,"Closed(Mon),12noon to 1030pm(Tue-Sun)",Good,3.5,40
Cafe Art Street,600,"Cafe,American,Beverages",Kolkata,Jadavpur,Café,"Closed(Mon),12noon to 10pm(Tue-Sun)",Very Good,4.3,150
Calcutta Brasserie,450,Bengali,Kolkata,Gariahat,none,1130am to 10pm(Mon-Sun),Good,3.5,42
Poddar's Fast Food Center,400,"Biryani,North Indian,Chinese",Kolkata,Tollygunge,none,"11am to 1130pm(Mon),7am to 1130pm(Tue-Sun)",Average,3.2,163
Spiced Doze,400,"South Indian,Chinese,North Indian",Kolkata,Sector 1-- Salt Lake,Quick Bites,8am to 10pm(Mon-Sun),Good,3.5,92
Plush 28,1000,"North Indian,Chinese,Continental",Kolkata,Sector 1-- Salt Lake,Casual Dining,12noon to 1030pm(Mon-Sun),Very Good,4.1,347
The Coffee Bean & Tea Leaf,600,"Cafe,Beverages",Kolkata,Quest Mall-- Ballygunge,Café,10am to 10pm(Mon-Sun),Very Good,4.0,498
Dosa @ Twist,300,South Indian,Kolkata,Lake Market Area,Casual Dining,12noon to 1130pm(Mon-Sun),Very Good,4.1,789
New Madras Tiffin,400,South Indian,Kolkata,Hatibagan,Casual Dining,10am to 10pm(Mon-Sun),Good,3.9,302
Masala Wok By Red Hot Chilli Pepper,1000,"Chinese,North Indian",Kolkata,Chandni Chowk,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.1,254
Mouchak Sweets,400,Mishti,Kolkata,Barasat,Sweet Shop,730am to 1030pm(Mon-Sun),Very Good,4.0,100
The Door 6,1200,"Continental,North Indian",Kolkata,Park Street Area,Casual Dining,12noon to 12midnight(Mon-Sun),Very Good,4.1,559
Codfather,850,"Continental,Italian,Seafood",Kolkata,Desapriya Park,Casual Dining,12noon to 11pm(Mon-Sun),Good,3.7,1024
Jabbrr Afghani,350,"North Indian,Fast Food",Kolkata,Sector 1-- Salt Lake,Quick Bites,NA,Very Good,4.0,780
Crystal Chimney,600,"Chinese,Tibetan",Kolkata,Chandni Chowk,Casual Dining,"Closed(Mon),12noon to 10pm(Tue-Sun)",Very Good,4.1,601
Sabita Restaurant,500,"North Indian,Chinese",Kolkata,Dum Dum,Casual Dining,12noon to 1030pm(Mon-Sun),Average,2.8,122
Agarwal's Pav Bhaji,150,"Street Food,Momos",Kolkata,Girish Park,Quick Bites,10am to 10pm(Mon-Sun),İyi,3.8,224
Raj Restaurant,300,"South Indian,Street Food",Kolkata,Hazra,Casual Dining,7am to 10pm(Mon-Sun),Good,3.9,536
Bedouin - Sher e Bengal,600,"Chinese,North Indian,Bengali,Biryani",Kolkata,Gariahat,Casual Dining,1030am to 1030pm(Mon-Sun),Baik,3.8,977
Raj Restaurant,500,"Chinese,North Indian,Biryani",Kolkata,Barasat,Casual Dining,12noon to 10pm(Mon-Sun),Good,3.6,131
QFC - Quality Fried Chicken,200,"Fast Food,American",Kolkata,Nagerbazar,none,5pm to 10pm(Mon-Sun),Average,3.4,72
Foodies,200,"North Indian,Chinese,Continental",Kolkata,Dum Dum,Quick Bites,8am to 11pm(Mon-Sun),Average,3.3,13
"With Love, Brownie",250,Bakery,Kolkata,Gariahat,none,11am to 10pm(Mon-Sun),Good,3.9,45
Dhiren Cabin,250,Fast Food,Kolkata,Shobha Bazar,Quick Bites,4pm to 10pm(Mon-Sun),Very Good,4.0,97
Food Friends,500,"Chinese,Fast Food",Kolkata,Sector 5-- Salt Lake,none,11am to 12midnight(Mon-Sun),Good,3.5,250
Cafe : Plot 15,600,"Cafe,Fast Food,Beverages",Kolkata,Jadavpur,Café,12noon to 10pm(Mon-Sun),Very Good,4.1,541
Daana Paani,150,North Indian,Kolkata,Dobson Road,none,1130am to 10pm(Mon-Sun),Good,3.7,352
AFC,200,Fast Food,Kolkata,Topsia,Quick Bites,4pm to 11pm(Mon-Sun),Good,3.7,63
Kolkata Fried Chicken,250,"Fast Food,Burger",Kolkata,Shibpur,Quick Bites,930am to 11pm(Mon-Sun),Very Good,4.0,524
Hot.com,250,"Pizza,Fast Food",Kolkata,Baguihati,Quick Bites,11am to 10pm(Mon-Sun),Average,3.0,43
Sparkling Bubbles,400,"Continental,Chinese,Beverages",Kolkata,Ballygunge,Quick Bites,1130am to 1130pm(Mon-Sun),Average,3.4,59
Chickni,400,"Biryani,North Indian,Chinese",Kolkata,Barrackpore,Quick Bites,130pm to 11pm(Mon-Sun),Good,3.7,198
Wow! China,400,Chinese,Kolkata,Chinar Park,Quick Bites,11am to 10pm(Mon-Sun),Good,3.6,34
7th Heaven,300,"Cafe,Bakery",Kolkata,Dobson Road,Café,10am to 10pm(Mon-Sun),Good,3.7,54
Capnil Kitchen Restaurant,500,"Chinese,North Indian",Kolkata,Sinthi,Casual Dining,11am to 10pm(Mon-Sun),Good,3.9,356
Mehak-e-Punjab,650,"North Indian,Chinese,Beverages",Kolkata,Chinar Park,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.7,165
Gupta Tea,250,"Fast Food,Street Food,Beverages",Kolkata,Sector 2-- Salt Lake,Quick Bites,9am to 10pm(Mon-Sun),Good,3.6,87
Grub Fast Food,250,"Chinese,Fast Food",Kolkata,Ballygunge,Quick Bites,"Closed(Mon),10am to 2pm,5pm to 11pm(Tue-Sun)",Good,3.7,88
The Herbs & Spices,550,"North Indian,Chinese",Kolkata,Joka,Casual Dining,"12noon to 3pm,6pm to 10pm(Mon-Sun)",Good,3.7,284
Chinmoyee Restaurant,300,"Chinese,Bengali",Kolkata,Tollygunge,Casual Dining,"1130am to 11pm(Mon-Thu),11am to 11pm(Fri-Sun)",Average,3.3,26
