Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Chaman Ji,350,"North Indian,Chinese,Fast Food",Chandigarh,Sector 7-- Panchkula,Quick Bites,"8am to 1030pm(Mon-Tue),8am to 1045pm(Wed-Sun)",Average,3.3,161
Annapurna Sweets & Fast Food,300,"North Indian,Street Food,Fast Food,Mithai",Chandigarh,Ambala Road,Quick Bites,8am to 10pm(Mon-Sun),Average,3.0,27
Kreative Chocolates,200,"Bakery,Desserts",Chandigarh,Manimajra,Bakery,"Closed(Mon),10am to 7pm(Tue-Sun)",Good,3.8,41
Nanu & Chanu Dhaba,250,"North Indian,Chinese",Chandigarh,Nayagaon,Dhaba,9am to 1030pm(Mon-Sun),Average,3.2,35
Candy Confession,300,"Bakery,Desserts",Chandigarh,VIP Road,Bakery,4pm to 10pm(Mon-Sun),Average,3.3,13
Tag Usa,300,Fast Food,Chandigarh,VR Punjab-- Kharar Road,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,13
Hyderabad Junction,250,"North Indian,Chinese",Chandigarh,IT Park,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,7
The Pappa Ji,450,"North Indian,Chinese",Chandigarh,Sector 18-- Chandigarh,Quick Bites,1030am to 930pm(Mon-Sun),Average,3.1,6
The Hungry Hobbit,600,"North Indian,Fast Food,Chinese",Chandigarh,Sector 20-- Panchkula,Quick Bites,"2pm to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Average,3.4,302
The Smokey Grill,500,"Mughlai,Kebab,Biryani",Chandigarh,Dhakoli,Quick Bites,10am to 11pm(Mon-Sun),Average,3.3,19
The Kronks,1400,"North Indian,Salad",Chandigarh,Hotel Pallavi-- Sector 5,Bar,11am to 11pm(Mon-Sun),Good,3.9,145
Sanjha Chulha,600,"North Indian,Chinese",Chandigarh,Sector 22-- Chandigarh,Casual Dining,9am to 11pm(Mon-Sun),Average,3.4,124
Classico Desi Videsi,1300,"Continental,North Indian",Chandigarh,VR Punjab-- Kharar Road,Casual Dining,1145am to 1045pm(Mon-Sun),Good,3.7,107
The Live Creamery,300,"Desserts,Beverages",Chandigarh,Phase 7-- Mohali,Dessert Parlor,11am to 11pm(Mon-Sun),Good,3.5,90
Shirdi Junction,300,"Chinese,Fast Food",Chandigarh,Sector 47-- Chandigarh,none,4pm to 9pm(Mon-Sun),Average,3.4,32
