Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Fusion,1000,"North Indian,Chinese,Continental",Jabalpur,Vijay Nagar,Lounge,12noon to 1130pm(Mon-Sun),Average,3.0,22
Govindam Gopalam,400,"North Indian,South Indian,Chinese",Jabalpur,Karmeta,Quick Bites,930am to 12midnight(Mon-Sun),Good,3.6,10
The Sweet Shoppee,500,"Mithai,Desserts",Jabalpur,Chandmari,Sweet Shop,11am to 10pm(Mon-Sun),Average,2.8,4
Jagdish Restaurant,200,North Indian,Jabalpur,Wright Town,Casual Dining,9am to 10pm(Mon-Sun),Average,2.9,6
Green Apple,400,"Fast Food,North Indian",Jabalpur,Civil Lines,Quick Bites,11am to 10pm(Mon-Sun),Average,3.2,6
Sheetal Kunj Juice Center,150,Juices,Jabalpur,Wright Town,Beverage Shop,11am to 10pm(Mon-Sun),Average,2.9,5
Chandrakala Sweets,200,Mithai,Jabalpur,Napier Town,Sweet Shop,11am to 10pm(Mon-Sun),Average,3.0,4
Calcutta Chinese,350,"Fast Food,Chinese",Jabalpur,Cantt,Food Court,11am to 11pm(Mon-Sun),Good,3.6,33
Ande Ka Funda,200,Fast Food,Jabalpur,Vijay Nagar,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.7,22
Barbecue Family Restaurant,500,BBQ,Jabalpur,Rampur,Quick Bites,2pm to 1230AM(Mon-Sun),Good,3.6,30
Hotel Anushree Restaurant,600,"South Indian,North Indian,Continental",Jabalpur,Napier Town,Casual Dining,12noon to 11pm(Mon-Sun),Average,2.7,24
Hira Sweets Cakes n Cookies,400,"Mithai,Fast Food,Bakery",Jabalpur,Napier Town,Bakery,9am to 1030pm(Mon-Sun),Good,3.6,28
CFC- The A La Carte Restaurants,1000,"North Indian,Chinese,Italian,Beverages",Jabalpur,Rampur,Casual Dining,11am to 11pm(Mon-Sun),Average,2.7,34
Icchadhari Lassi,100,Beverages,Jabalpur,Wright Town,Beverage Shop,9am to 12midnight(Mon-Sun),Average,3.4,10
Shiv Shakti Ice Cream,100,Ice Cream,Jabalpur,Napier Town,Dessert Parlor,11am to 1030pm(Mon-Sun),Good,3.7,20
Maurya - By Satya Ashoka,600,North Indian,Jabalpur,Wright Town,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,26
Al- Razzaq,250,"North Indian,Mughlai",Jabalpur,Napier Town,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.7,24
New Chourasiya Hotel,300,"North Indian,Chinese,Fast Food",Jabalpur,Vijay Nagar,Quick Bites,8am to 11pm(Mon-Sun),Average,3.2,16
Loknath Pizza,250,"Pizza,Burger",Jabalpur,Vijay Nagar,Quick Bites,330pm to 1030pm(Mon-Sun),Good,3.6,19
FnP Cakes 'n' More,500,Bakery,Jabalpur,Civil Lines,none,9am to 11pm(Mon-Sun),Good,3.5,10
