Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
New Al Baik's Chicken,350,"North Indian,Fast Food",Dehradun,Garhi Cantt,Quick Bites,10am to 12midnight(Mon-Sun),Average,2.8,6
Vadilal Scoop Shop,200,"Fast Food,Desserts,Ice Cream",Dehradun,Garhi Cantt,Dessert Parlor,"11am to 11pm(Mon-Sat),3pm to 11pm(Sun)",Average,3.1,5
My Kitchen,350,North Indian,Dehradun,Karanpur,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,9
Chawla's 2 Online.com,600,"Chinese,North Indian,Mughlai",Dehradun,Paltan Bazaar,none,8am to 11pm(Mon-Sun),Good,3.5,6
The Old Republic,800,"Finger Food,North Indian",Dehradun,Hathibarkala Salwala,Casual Dining,10am to 12midnight(Mon-Sun),Average,3.1,5
Chilliz Premium & Guru Kripa Sweets,250,North Indian,Dehradun,Dharampur,Casual Dining,11am to 11pm(Mon-Sun),Average,2.8,4
Doon Kitchen,500,"North Indian,Chinese",Dehradun,Jakhan,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,4
Punjabi Rasoi,400,North Indian,Dehradun,Malsi,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,5
Navratna Restaurant,400,North Indian,Dehradun,Balliwala,Quick Bites,"12noon to 5pm,7pm to 1130pm(Mon-Sun)",Average,2.7,9
Open Heart Family Restaurant,300,North Indian,Dehradun,Karanpur,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,4
Thanvi Restaurant and Fast Food,400,Fast Food,Dehradun,Subhash Nagar,Quick Bites,8am to 11pm(Mon-Sun),Average,3.0,4
The Pizza Bite,400,Pizza,Dehradun,Dharampur,Quick Bites,1030am to 1130pm(Mon-Sun),Average,3.1,8
The Spice Restro and Bar,1000,"North Indian,Chinese,Continental",Dehradun,Karanpur,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,7
The Bottle Yard,600,"North Indian,Cafe",Dehradun,Jakhan,Café,1130am to 11pm(Mon-Sun),Average,2.9,5
King-Al-Baik,200,Fast Food,Dehradun,Malsi,Quick Bites,9am to 11pm(Mon-Sun),Average,3.1,7
Cafe De Loboz,250,Fast Food,Dehradun,Rajpur,Quick Bites,12noon to 12midnight(Mon-Sun),Average,3.0,6
The Kitchen By MJ Grand Inn,700,"North Indian,Chinese,Continental",Dehradun,Chukkuwala,Casual Dining,11am to 11pm(Mon-Sun),Average,3.1,4
Jagraata,300,North Indian,Dehradun,Paltan Bazaar,none,12noon to 3am(Mon-Sun),Average,3.0,5
Bay Leaf - Hotel Ambassador,1000,"North Indian,Continental,Chinese",Dehradun,Chukkuwala,Casual Dining,830am to 11pm(Mon-Sun),Average,3.0,4
The Yellow Chilli,1000,North Indian,Dehradun,Hathibarkala Salwala,Casual Dining,11am to 1130pm(Mon-Sun),Very Good,4.0,139
Bowwow,800,"Mexican,International,Street Food,Indian,Fusion,American,Chinese",Dehradun,Jakhan,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.3,96
The V Cafe,450,"Cafe,Fast Food",Dehradun,Hathibarkala Salwala,Café,11am to 11pm(Mon-Sun),Very Good,4.1,131
Anandam,650,"Desserts,North Indian,Chinese,South Indian,Fast Food,Street Food",Dehradun,Hathibarkala Salwala,Casual Dining,8am to 10pm(Mon-Sun),Very Good,4.2,378
KC Soup Bar,250,"Fast Food,Chinese,Tibetan,Momos",Dehradun,Jakhan,Dhaba,1030am to 1030pm(Mon-Sun),Good,3.9,253
Ellora's Melting Moments,250,"Desserts,Bakery,Fast Food",Dehradun,Chukkuwala,Bakery,8am to 10pm(Mon-Sun),Very Good,4.3,310
FroRolls,200,"Desserts,Ice Cream",Dehradun,Hathibarkala Salwala,Dessert Parlor,1230pm to 1130pm(Mon-Sun),Very Good,4.1,87
9 Downtown,350,"Cafe,Momos",Dehradun,Malsi,Café,10am to 11pm(Mon-Sun),Good,3.9,97
Amritsari Junction,200,North Indian,Dehradun,Jakhan,Quick Bites,"1245pm to 11pm(Mon),12noon to 11pm(Tue,Wed...",Good,3.7,105
Tuhada Dhaba,200,North Indian,Dehradun,Majra,Dhaba,"11am to 1030pm(Mon,Tue,Thu,Fri,Sat,Sun)...",Very Good,4.1,230
Kalsang Friends Corner,800,"Chinese,Thai,Tibetan,Momos",Dehradun,Hathibarkala Salwala,Casual Dining,12noon to 1030pm(Mon-Sun),Very Good,4.4,814
Pahalwan Paratha Dhabba,400,North Indian,Dehradun,Prem Nagar,Dhaba,8am to 12midnight(Mon-Sun),Good,3.9,63
Punjab Restaurant,700,"North Indian,Chinese",Dehradun,Race Course,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,169
Prez Restaurant,2000,"North Indian,Chinese,Continental",Dehradun,Hotel President-- Karanpur,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Very Good,4.0,159
Salt & Cravings,500,"Cafe,Desserts",Dehradun,Hotel President-- Karanpur,Café,11am to 11pm(Mon-Sun),Very Good,4.1,104
Angeethi Restaurant,200,"Fast Food,North Indian",Dehradun,Dharampur,Quick Bites,5pm to 10pm(Mon-Sun),Very Good,4.0,152
The Swings Cafe,600,"Continental,Chinese,Thai,Mexican",Dehradun,Jakhan,Casual Dining,11am to 1030pm(Mon-Sun),Very Good,4.3,82
Bottle Kitchen & Co,1000,"North Indian,Chinese,Continental,Mediterranean,Mexican",Dehradun,Jakhan,Casual Dining,"11am to 11pm(Mon,Wed,Thu,Fri),Closed...",Very Good,4.2,71
Udupi Cafe Bangalore Idli,300,South Indian,Dehradun,Karanpur,Quick Bites,7am to 10pm(Mon-Sun),Very Good,4.0,208
Domnik Pizza,350,Pizza,Dehradun,Prem Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,67
Lemon Grass Garden,450,Cafe,Dehradun,Hathibarkala Salwala,Café,930am to 11pm(Mon-Sun),Good,3.9,73
Thee Heart,1100,"North Indian,Chinese",Dehradun,Vikas Cinemall-- Indira Nagar,Fine Dining,1130am to 11pm(Mon-Sun),Good,3.8,151
Berco's,1100,"Chinese,Momos",Dehradun,Hathibarkala Salwala,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,94
Anandpuri Restaurant,400,"North Indian,South Indian,Mishti,Desserts",Dehradun,Hathibarkala Salwala,Sweet Shop,830am to 930pm(Mon-Sun),Very Good,4.0,143
Cafe Cibo,800,"Cafe,Italian,Desserts",Dehradun,Race Course,Café,10am to 10pm(Mon-Sun),Good,3.6,149
Old Ellora's Bakers and Confectioners,250,"Desserts,Bakery",Dehradun,Chukkuwala,Bakery,10am to 945pm(Mon-Sun),Very Good,4.0,155
VUE,650,"Italian,Continental,Cafe",Dehradun,Jakhan,Café,11am to 11pm(Mon-Sun),Good,3.8,72
