Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Meal on Demand,200,North Indian,Jaipur,Vidhyadhar Nagar,none,10am to 11pm(Mon-Sun),Good,3.6,57
Uncle Soni Takeaway,500,"North Indian,Chinese",Jaipur,Shyam Nagar,Quick Bites,6pm to 1030pm(Mon-Sun),Good,3.5,36
Chawla's Snacks & Sweets,350,"Mithai,North Indian,Fast Food,Street Food",Jaipur,Raja Park,Quick Bites,7am to 11pm(Mon-Sun),Poor,2.3,54
Mumal Mughlai Kebabs,800,North Indian,Jaipur,Khandwa Haveli-- Sikar Road,none,11am to 11pm(Mon-Sun),Average,3.3,54
Dosa Point,200,South Indian,Jaipur,Mansarovar,Quick Bites,"830am to 1pm,430pm to 1030pm(Mon-Sun)",Good,3.6,75
Chicken Chowk,400,North Indian,Jaipur,Mansarovar,Quick Bites,6pm to 11pm(Mon-Sun),Good,3.6,88
Selfie Restaurant,1000,"North Indian,Chinese,South Indian",Jaipur,Mansarovar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,60
Marhaba - Hotel Indiana Pride,900,"North Indian,Chinese",Jaipur,Lal Kothi,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,51
Jaipur Pride Restaurant,800,"North Indian,Chinese",Jaipur,Mansarovar,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,53
Chaat Bhavan,400,"Fast Food,North Indian",Jaipur,Mansarovar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,61
Pickles - Hotel Souvenir Premier,1000,"North Indian,Chinese,Continental",Jaipur,Hotel Souvenir Premier-- Mansarovar,Casual Dining,"1230pm to 330pm,7pm to 11pm(Mon-Sun)",Average,3.4,48
Brollers,200,Rolls,Jaipur,Tonk Road,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.8,62
Chaiwalas,300,"Fast Food,Tea",Jaipur,Mansarovar,Quick Bites,"7am to 11pm(Mon,Tue,Wed,Thu,Sat,Sun),11am...",Good,3.9,37
C M Pack & Carry,300,North Indian,Jaipur,Malviya Nagar,none,9am to 11pm(Mon-Sun),Good,3.7,66
Marwari Rasoi,300,North Indian,Jaipur,Mansarovar,Quick Bites,"10am to 11pm(Mon),11am to 11pm(Tue-Sun)",Average,3.2,61
Rooh-E-Jaipur,200,"Chinese,Fast Food",Jaipur,Shyam Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,45
Shankar Dhaba,250,North Indian,Jaipur,Sikar Road,Dhaba,9am to 11pm(Mon-Sun),Good,3.6,63
Color Jar By The Livin,700,"Chinese,North Indian",Jaipur,Shastri Nagar,Casual Dining,7am to 11am(Mon-Sun),Good,3.6,34
