Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Moonlight,500,"North Indian,South Indian,Chinese,Seafood",Goa,Mapusa,Casual Dining,"11am to 330pm,630pm to 11pm(Mon-Sun)",Average,2.7,13
Tato's Fine Dining,500,"North Indian,South Indian,Goan",Goa,Margao,Casual Dining,730am to 1030pm(Mon-Sun),Average,3.4,13
Shivam family restaurant,300,"North Indian,Mughlai",Goa,Margao,Casual Dining,11am to 11pm(Mon-Sun),Good,3.5,10
Fatwich,300,"Sandwich,Fast Food",Goa,Penha de Franca,Quick Bites,"11am to 2pm,4pm to 10pm(Mon-Sun)",Average,3.4,14
Destination One,1500,"North Indian,South Indian,Continental",Goa,Calangute,Lounge,7am to 11pm(Mon-Sun),Average,3.4,12
Monginis,200,"Bakery,Desserts",Goa,Margao,Bakery,830am to 9pm(Mon-Sun),Average,3.4,9
Udupi Inn,250,"South Indian,North Indian",Goa,Panaji,Quick Bites,7am to 9pm(Mon-Sun),Average,3.1,10
Nelson's Mini Restaurant And Take Away,400,"Chinese,North Indian,Goan",Goa,Porvorim,Casual Dining,"1230AM to 3pm,7pm to 11pm(Mon-Sun)",Average,3.0,5
Café Ave Maria,350,"Bakery,Fast Food",Goa,Bambolim,Bakery,8am to 8pm(Mon-Sun),Average,3.2,11
Praana Speciality Indian,1500,"North Indian,Mughlai",Goa,Calangute,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,15
Hotel Wilsha,450,"North Indian,Seafood,Goan",Goa,Old Goa,Casual Dining,"9am to 4pm,6pm to 1030pm(Mon-Sun)",Average,2.6,11
Sai Kripa,0,Goan,Goa,Penha de Franca,Bar,11am to 11pm(Mon-Sun),Average,2.7,7
The Royal Kitchen,250,"Goan,North Indian,Chinese",Goa,Panaji,Quick Bites,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.1,7
After Seven,1000,"Continental,French",Goa,Calangute,Casual Dining,7pm to 11pm(Mon-Sun),Average,3.4,9
Jáshn,800,North Indian,Goa,Penha de Franca,Casual Dining,12noon to 11pm(Mon-Sun),Average,3.2,11
The Pink Flamingo,650,"North Indian,Chinese,Seafood,Fast Food",Goa,Candolim,Casual Dining,8am to 11pm(Mon-Sun),Average,2.9,7
Hotel Sahibin,650,"North Indian,Chinese",Goa,Margao,Casual Dining,630am to 11pm(Mon-Sun),Average,3.4,10
Bhingis,300,"North Indian,Chinese,Fast Food",Goa,Margao,Quick Bites,"Closed(Mon),11am to 3pm,6pm to 11pm(Tue-Sun)",Average,2.6,11
San Francisco's,800,"Goan,Continental,Seafood,North Indian",Goa,Anjuna Beach-- Anjuna,Casual Dining,8am to 11pm(Mon-Sun),Average,3.3,9
Sea Pearl Restaurant,1500,"Continental,Goan,Chinese",Goa,Panaji,Casual Dining,"1pm to 3pm,730pm to 1030pm(Mon-Sun)",Average,3.2,5
Hungry Hatz,600,"North Indian,Goan,Chinese",Goa,Bambolim,Casual Dining,11am to 11pm(Mon-Sun),Average,2.8,10
Silver Spoon,450,"Goan,North Indian,Fast Food",Goa,Vasco,Quick Bites,8am to 11pm(Mon-Sun),Average,2.9,10
Goichi Restaurant,400,"Chinese,Indian",Goa,Margao,Casual Dining,"11am to 3pm,7pm to 11pm(Mon-Sun)",Average,3.1,4
Martin's Place- The Village Bistro & Pub,1200,"Asian,Chinese,Continental,Goan,Indian",Goa,Margao,Casual Dining,"Closed(Mon),12noon to 11pm(Tue-Sun)",Average,3.1,4
The Ice-Cream Man,200,"Desserts,Ice Cream",Goa,Panaji,Dessert Parlor,11am to 10pm(Mon-Sun),Average,3.4,16
Magsons Mithai Mandir,300,Mithai,Goa,Panaji,Sweet Shop,"10am to 2pm,4pm to 830pm(Mon-Sun)",Average,3.2,9
Everest,600,"Italian,Chinese,Goan,North Indian,Seafood",Goa,Cavelossim,Casual Dining,10am to 11pm(Mon-Sun),Average,2.9,10
Biryani Cottage,400,"Biryani,North Indian",Goa,Bambolim,Casual Dining,"10am to 3pm,6pm to 1030pm(Mon-Sun)",Average,2.8,15
Bootstart,600,Goan,Goa,Arambol,Casual Dining,"8am to 3pm,6pm to 11pm(Mon-Sun)",Average,3.0,5
Field Top,600,"North Indian,Chinese,Seafood",Goa,Calangute,Casual Dining,10am to 11pm(Mon-Sun),Average,2.6,7
Anand Sagar,400,"South Indian,North Indian,Chinese",Goa,Mapusa,Casual Dining,730am to 1030pm(Mon-Sun),Average,3.3,15
Anand's,350,"Goan,North Indian,Chinese",Goa,Baga,Casual Dining,9am to 11pm(Mon-Sun),Average,3.2,8
Areal Fast Food and Chaat Centre,100,"Fast Food,Street Food",Goa,Panaji,Quick Bites,10am to 10pm(Mon-Sun),Average,3.3,5
