Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Sri Trupthi Mess,150,South Indian,Coimbatore,Ramanathapuram,Quick Bites,"7am to 230pm,7pm to 11pm(Mon-Sun)",Very Good,4.0,29
Bread Korner,500,Fast Food,Coimbatore,Saibaba Colony,Kiosk,2pm to 12midnight(Mon-Sun),Good,3.8,53
Guru Amuthas,300,"South Indian,North Indian,Chinese",Coimbatore,Kalapatti,Quick Bites,6am to 11pm(Mon-Sun),Average,3.3,38
SK Supercook,800,"North Indian,Mughlai,Biryani",Coimbatore,Vadavalli,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,40
La Mensa Ethnic Italian,800,Italian,Coimbatore,Peelamedu,Casual Dining,11am to 11pm(Mon-Sun),Average,2.7,40
Bytes Shakes,200,"Fast Food,Sandwich,Beverages",Coimbatore,Nehru Stadium,Café,11am to 11pm(Mon-Sun),Average,3.4,42
Hotel Annavaasal,500,"South Indian,North Indian,Indian,Chinese,Fast Food",Coimbatore,Ondipudur,Casual Dining,"1145am to 345pm,645pm to 1050pm(Mon-Sun)",Average,3.0,34
Zero Degree Celsius Ice Cream,200,"Ice Cream,Desserts",Coimbatore,Saravanampatty,Dessert Parlor,"1130am to 11pm(Mon-Fri),12noon to 11pm(Sat-Sun)",Good,3.9,33
Gramathu Kadai,300,"South Indian,Chinese,Indian",Coimbatore,Ganapathy,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,20
Taj Hotel,200,"Biryani,South Indian,Fast Food,Chinese,Kebab",Coimbatore,Ukkadam,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,26
CHIXY CHICK 'N' CAFE,300,"North Indian,Chinese",Coimbatore,Saravanampatty,Quick Bites,"11am to 1130pm(Mon),1130am to 1130pm(Tue-Sun)",Good,3.7,36
Thambi Hotel,250,"Chettinad,South Indian,Fast Food",Coimbatore,Podanur,Quick Bites,1030am to 11pm(Mon-Sun),Good,3.7,18
Hotel Green Land,300,"North Indian,Fast Food",Coimbatore,Peelamedu,Quick Bites,830am to 11pm(Mon-Sun),Good,3.7,56
Hotel Chola,250,"South Indian,North Indian",Coimbatore,RS Puram,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,46
Rithu Chinese restaurant,500,Chinese,Coimbatore,Kavundampalayam,Quick Bites,"12noon to 3pm,6pm to 11pm(Mon-Sun)",Good,3.9,27
Sandy's Kitchen,250,South Indian,Coimbatore,Peelamedu,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,18
Sandwich Square,250,"Fast Food,Sandwich,Beverages",Coimbatore,Peelamedu,Quick Bites,11am to 11pm(Mon-Sun),Average,2.5,45
Aachies,600,"Arabian,Seafood,North Indian,South Indian,Chinese,Grill,Indian",Coimbatore,Race Course,Casual Dining,"11am to 4pm,630pm to 11pm(Mon-Sun)",Good,3.5,50
Denmarrk Drive-Inn Restaurant,300,"Fast Food,North Indian",Coimbatore,RS Puram,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,14
SMS Hotels,400,Indian,Coimbatore,Prozone Mall-- Ganapathy,Quick Bites,11am to 11pm(Mon-Sun),Average,2.7,17
Hotel Biriyani Darbar,150,Fast Food,Coimbatore,Ganapathy,Quick Bites,"12noon to 4pm,7pm to 11pm(Mon-Sun)",Good,3.6,37
Eagle Boys Pizza,400,"Pizza,Italian",Coimbatore,Peelamedu,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,32
Hotel Irani,400,"North Indian,Mughlai,South Indian",Coimbatore,RS Puram,Casual Dining,1130am to 11pm(Mon-Sun),Poor,2.1,48
The Dhaba,500,"North Indian,Chinese,South Indian",Coimbatore,RS Puram,Casual Dining,"1130am to 330pm,630pm to 1130pm(Mon-Sun)",Good,3.7,34
Madurai Idly Kadai,250,South Indian,Coimbatore,Gandhipuram,Quick Bites,630am to 11pm(Mon-Sun),Average,3.4,37
Ajwa The Family Fast Food,300,"Arabian,Fast Food",Coimbatore,Gandhipuram,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.7,24
DMF Restaurant,600,North Indian,Coimbatore,Ramanathapuram,Casual Dining,11am to 11pm(Mon-Sun),Good,3.6,26
WooW Biriyani,400,Biryani,Coimbatore,Prozone Mall-- Ganapathy,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,20
