Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
OLF STORE,250,North Indian,Gwalior,Thatipur,Quick Bites,"11am to 11pm(Mon,Tue,Wed,Sat,Sun),1030am to ...",Good,3.6,43
Aashirvaad Restaurant,150,"North Indian,South Indian",Gwalior,Morar,Quick Bites,11am to 930pm(Mon-Sun),Average,3.1,4
Crisp Corner,200,Fast Food,Gwalior,Ghosipura,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.3,18
Madhuram Fast Food Corner,150,Fast Food,Gwalior,Lashkar,Quick Bites,1pm to 10pm(Mon-Sun),Average,3.1,5
Babulal Gupta Restaurant,200,North Indian,Gwalior,Thatipur,Quick Bites,10am to 10pm(Mon-Sun),Average,3.0,14
Suresh Ji Ke Namkeen,100,Mithai,Gwalior,Lashkar,Sweet Shop,8am to 10pm(Mon-Sun),Average,3.1,4
Pubg Restra,300,"North Indian,Indian,South Indian,Fast Food",Gwalior,Mahalgaon,Quick Bites,930am to 11am(Mon-Sun),Average,2.9,4
Sukh Sagar Restaurant,400,"South Indian,North Indian",Gwalior,Ghosipura,Casual Dining,11am to 10pm(Mon-Sun),Average,2.8,13
Thali va Plate System,360,,Gwalior,Thatipur,Quick Bites,(Mon-Sun),Average,2.9,10
Soda Hut,50,Beverages,Gwalior,Mahalgaon,Beverage Shop,11am to 10pm(Mon-Sun),Average,3.0,5
Shri Shanti Mahila Grah Udhyog,100,North Indian,Gwalior,Lashkar,Quick Bites,11am to 10pm(Mon-Sun),Average,3.0,4
Ganesha  Food's Friend's,200,Fast Food,Gwalior,Deen Dayal Nagar,Quick Bites,10am to 12midnight(Mon-Sun),Average,3.3,33
Hotel shelter - The Aroma Kitchen,1100,"North Indian,Chinese,Seafood,Beverages,Mughlai,Biryani",Gwalior,Thatipur,Casual Dining,11am to 10pm(Mon-Sun),Average,2.8,5
Mahakal Juice Bar,180,Beverages,Gwalior,Lashkar,Beverage Shop,10am to 930pm(Mon-Sun),Average,2.9,5
The Flavour Truck,400,North Indian,Gwalior,Lashkar,Food Truck,5pm to 10pm(Mon-Sun),Average,3.3,6
Shashi Uncle,150,Chinese,Gwalior,Lashkar,none,1pm to 1030pm(Mon-Sun),Good,3.7,35
My Kitchen Food Center,250,North Indian,Gwalior,Prasad Nagar,Quick Bites,9am to 10pm(Mon-Sun),Average,3.1,5
Soda Hut,50,Beverages,Gwalior,Ghosipura,Beverage Shop,11am to 10pm(Mon-Sun),Average,3.2,5
Jai Mata Di Fast Food Corner,200,Fast Food,Gwalior,Thatipur,Quick Bites,5pm to 9pm(Mon-Sun),Average,3.2,7
Pet Puja,100,"Street Food,North Indian",Gwalior,Mahalgaon,Quick Bites,(Mon-Sun),Average,3.0,8
Shri Ram Departmental Store & Bakery,200,Bakery,Gwalior,Prasad Nagar,Bakery,8am to 10pm(Mon-Sun),Average,3.0,6
Cafe Coffee Day,650,"Cafe,Fast Food",Gwalior,Mahalgaon,Café,930am to 12midnight(Mon-Sun),Good,3.6,69
Lucky Sweets,250,Mithai,Gwalior,Thatipur,Sweet Shop,9am to 10pm(Mon-Sun),Average,3.1,7
FL_2 Coffee Bar and Restaurant,350,"Fast Food,Coffee",Gwalior,Thatipur,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.2,6
Sagar Foods,300,"North Indian,Chinese",Gwalior,Shri Ram Colony,Quick Bites,10am to 10pm(Mon-Sun),Average,3.1,6
Brijwasi Sweets and Namkeen,300,Bakery,Gwalior,Lashkar,Bakery,10am to 10pm(Mon-Sun),Average,3.1,5
Chill 'N' Grill,300,"Desserts,Bakery,Continental,Fast Food,Italian",Gwalior,Ghosipura,Quick Bites,9am to 10pm(Mon-Sun),Average,2.8,6
New Aangan Sweets & Food,200,"Mithai,Fast Food",Gwalior,Mahalgaon,Quick Bites,11am to 10pm(Mon-Sun),Average,3.1,5
Govardhan Mishtan Bhandar,250,"Street Food,Mithai",Gwalior,Lashkar,Sweet Shop,10am to 10pm(Mon-Sun),Average,3.0,4
Balaji Restaurant,400,North Indian,Gwalior,Naya Bazaar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,47
The Mansingh,1000,"North Indian,Mughlai,Biryani",Gwalior,Lashkar,Casual Dining,1pm to 1030pm(Mon-Sun),Average,2.5,98
Maakhan Bhog Restaurant,350,"North Indian,Chinese",Gwalior,Prasad Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,31
The Rasoighar,250,North Indian,Gwalior,City Center,none,11am to 11pm(Mon-Sun),Very Good,4.0,59
Relish Bakers,350,"Bakery,Fast Food",Gwalior,Mahalgaon,Bakery,11am to 11pm(Mon-Sun),Average,3.3,48
Aangan Restaurant,400,"Street Food,North Indian,Mithai",Gwalior,Prasad Nagar,Quick Bites,9am to 11pm(Mon-Sun),Average,2.9,79
The Master Chef,300,"North Indian,Italian",Gwalior,Lashkar,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.8,60
Lovely Fruit Shake,200,"Beverages,Juices",Gwalior,Thatipur,Beverage Shop,9am to 11pm(Mon-Sun),Good,3.8,48
Pandit Sweets,300,"Mithai,Fast Food",Gwalior,Ghosipura,Quick Bites,10am to 11pm(Mon-Sun),Very Good,4.1,266
Punjabi Zayka,350,North Indian,Gwalior,City Center,Casual Dining,12noon to 1020pm(Mon-Sun),Good,3.8,287
Burger Buddy,400,"Italian,Fast Food,Burger",Gwalior,City Center,Quick Bites,11am to 1045pm(Mon-Sun),Very Good,4.2,207
Momo Adda,200,"Chinese,Momos",Gwalior,Lashkar,Quick Bites,1pm to 11pm(Mon-Sun),Very Good,4.1,280
Choti Wala,600,"South Indian,North Indian,Chinese",Gwalior,Thatipur,Casual Dining,8am to 1130pm(Mon-Sun),Good,3.9,229
Bon Pizza,350,Pizza,Gwalior,City Center,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,180
IAG Food Court (IFC),250,"Biryani,Chinese,Fast Food,Italian,Burger,Rolls,Pizza,South Indian",Gwalior,Thatipur,Quick Bites,11am to 1030pm(Mon-Sun),Very Good,4.1,127
7 Spice,600,"North Indian,Biryani,Fast Food,Chinese,Pizza,Burger,Sandwich",Gwalior,Lashkar,Casual Dining,10am to 11pm(Mon-Sun),Good,3.6,174
Anand Restaurant,250,North Indian,Gwalior,Lashkar,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.3,100
Kwality Restaurant,1000,"North Indian,Chinese",Gwalior,Mahalgaon,Casual Dining,"1130am to 430pm,6pm to 1030pm(Mon-Sun)",Excellent,4.5,295
Volga Restaurant,700,"North Indian,Chinese,Biryani",Gwalior,Ghosipura,Casual Dining,12noon to 11pm(Mon-Sun),Very Good,4.1,179
Perk & Puff,750,"Pizza,Italian,Fast Food",Gwalior,Lashkar,Quick Bites,12noon to 11pm(Mon-Sun),Very Good,4.0,124
Punjab Cafe,300,"South Indian,North Indian,Fast Food,Chinese",Gwalior,City Center,Quick Bites,1pm to 11pm(Mon-Sun),Good,3.8,163
Param Food Complex,900,North Indian,Gwalior,Lashkar,Casual Dining,10am to 1030pm(Mon-Sun),Very Good,4.1,170
Maan Family Restaurant,300,North Indian,Gwalior,City Center,Quick Bites,11am to 3am(Mon-Sun),Average,3.3,24
The Beans Cafe,500,"Chinese,Fast Food,Cafe,Pizza,Italian,Sandwich,Beverages",Gwalior,City Center,Café,11am to 11pm(Mon-Sun),Very Good,4.0,39
Siddhi Vinayak Restaurant,350,North Indian,Gwalior,Prasad Nagar,Casual Dining,11am to 1130pm(Mon-Sun),Good,3.5,35
T Time,200,"Beverages,Fast Food",Gwalior,Lashkar,Quick Bites,"1030am to 1030pm(Mon-Sat),1230pm to 1030pm(Sun)",Very Good,4.1,70
Bollywood Cafe,500,"Cafe,Chinese,Italian,Fast Food",Gwalior,Lashkar,Café,11am to 1030pm(Mon-Sun),Good,3.7,67
Tikkad Wala,350,North Indian,Gwalior,Lashkar,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.7,50
Landmark NX,1200,"North Indian,Mughlai,Chinese",Gwalior,City Center,Fine Dining,7am to 11pm(Mon-Sun),Average,3.2,84
Food Mood,600,"North Indian,Fast Food",Gwalior,Gulmohar City,Casual Dining,11am to 11pm(Mon-Sun),Good,3.8,69
Chatkazz,500,"North Indian,Pizza,Burger",Gwalior,Vijaynagar,Quick Bites,1230pm to 1030pm(Mon-Sun),Good,3.9,42
