Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Zaika,300,Kashmiri,Jammu,Trikuta Nagar,Quick Bites,1pm to 10pm(Mon-Sun),Good,3.7,31
Grill Inn,200,"Fast Food,Italian",Jammu,Trikuta Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,38
Momo Hut,200,Momos,Jammu,Karan Nagar,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.3,18
Perfect Food Junction,600,"Mughlai,Chinese",Jammu,Nanak Nagar,Quick Bites,NA,Good,3.6,72
Tandoor Blow Up,250,North Indian,Jammu,Resham Ghar Colony,none,11am to 10pm(Mon-Sun),Good,3.5,22
Bakshi Food Corner,100,Fast Food,Jammu,Nanak Nagar,Quick Bites,11am to 9pm(Mon-Sun),Good,3.5,30
The Village,400,"North Indian,Chinese,Continental",Jammu,Trikuta Nagar,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,19
Fun Bytes,200,"Fast Food,Burger",Jammu,Gandhi Nagar,Quick Bites,1130am to 1130pm(Mon-Sun),Good,3.9,67
Kailash Dhaba,400,"North Indian,Chinese",Jammu,Trikuta Nagar,Dhaba,11am to 10pm(Mon-Sun),Average,3.4,18
Pick,200,"North Indian,Chinese",Jammu,Nanak Nagar,Quick Bites,11am to 10pm(Mon-Sun),Good,3.8,30
Cafe 1947,150,"Chinese,Fast Food",Jammu,Raghunath Bazaar,Quick Bites,11am to 10pm(Mon-Sun),Average,2.8,9
Spice Food Court,500,"South Indian,North Indian",Jammu,Gandhi Nagar,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.7,40
Oh! Jammu The Health Cafe,500,Fast Food,Jammu,Trikuta Nagar,Quick Bites,11am to 10pm(Mon-Sun),Good,3.5,23
Grill N Chill,400,"Indian,Continental,Chinese,Fast Food",Jammu,Lal Kuan,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.7,26
Shake Shack,200,"Chinese,Fast Food",Jammu,Nanak Nagar,Quick Bites,1pm to 10pm(Mon-Sun),Good,3.9,31
Frutub,200,"Beverages,Juices",Jammu,Channi Himmat,Beverage Shop,11am to 930pm(Mon-Sun),Good,3.5,23
My Kitchen,250,North Indian,Jammu,Trikuta Nagar,Quick Bites,12noon to 10pm(Mon-Sun),Good,3.6,30
Sanju Momo's,300,"North Indian,Chinese",Jammu,Nanak Nagar,Quick Bites,12noon to 9pm(Mon-Sun),Good,3.6,35
Renuka's Cakes,250,Bakery,Jammu,Gandhi Nagar,Bakery,11am to 630pm(Mon-Sun),Average,2.7,17
Momo Hut,200,Chinese,Jammu,Gandhi Nagar,Quick Bites,12noon to 930pm(Mon-Sun),Good,3.5,17
City Hop,300,"Chinese,Fast Food",Jammu,Shastri Nagar,Quick Bites,"12noon to 10pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Good,3.7,42
Kashmir Flavour,500,"Kashmiri,North Indian",Jammu,Channi Himmat,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,58
Chaat & More,100,Street Food,Jammu,Resham Ghar Colony,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.2,21
Grill Inn Parade,500,"Fast Food,Burger,Pizza",Jammu,Preet Nagar,Casual Dining,11am to 10pm(Mon-Sun),Average,3.0,7
CHUNKY'S Shawarma And Grill,150,"Lebanese,American,Beverages,Chinese",Jammu,Nanak Nagar,Quick Bites,10am to 12midnight(Mon-Sun),Good,3.8,20
Roll & Shakes Hub,200,"Chinese,Continental,Indian,Fast Food",Jammu,Patoli,Quick Bites,11am to 10pm(Mon-Sun),Good,3.7,24
Cherries n Berries,350,"Bakery,Desserts",Jammu,Gandhi Nagar,Bakery,1130am to 830pm(Mon-Sun),Average,3.1,16
Marasim,1300,North Indian,Jammu,Channi Himmat,Fine Dining,(Mon-Sun),Good,3.6,23
Spicy Grillz,250,Fast Food,Jammu,Trikuta Nagar,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.7,41
Delicacy,400,"Chinese,Fast Food,North Indian,Mughlai,Pizza",Jammu,Gandhi Nagar,Casual Dining,10am to 1030pm(Mon-Sun),Good,3.5,37
Vijay Vaishno Dhaba,150,North Indian,Jammu,Gandhi Nagar,Quick Bites,1pm to 10pm(Mon-Sun),Good,3.7,30
Sagar Fast Food,100,"Fast Food,Chinese",Jammu,Old Heritage City,Quick Bites,12noon to 10pm(Mon-Sun),Average,3.2,6
Ominos,500,"Pizza,Fast Food",Jammu,Lal Kuan,Quick Bites,10am to 10pm(Mon-Sun),Good,3.5,24
Royal Refreshment-Janta Ice Cream,150,"Desserts,Ice Cream,Bakery",Jammu,Marble Market Area,Dessert Parlor,12noon to 10pm(Mon-Sun),Average,3.3,9
