Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Jaalazza- The Urban Dhaba,600,"Indian,North Indian,Chinese",Bhubaneswar,Patia,Casual Dining,"12noon to 330pm,730pm to 1030pm(Mon-Sun)",Good,3.7,204
Scholars,300,"North Indian,Chinese",Bhubaneswar,Jagmohan Nagar,Quick Bites,1120am to 1030pm(Mon-Sun),Good,3.7,134
Chilly & Chilly,300,North Indian,Bhubaneswar,Sahid Nagar,Quick Bites,10am to 10pm(Mon-Sun),Poor,2.4,229
Rainbow Cafe,500,"North Indian,Chinese,Mughlai",Bhubaneswar,Nayapalli,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.8,204
All Dough Bakers,200,"Fast Food,Bakery",Bhubaneswar,Jatni,Quick Bites,10am to 10pm(Mon-Sun),Good,3.6,35
Food Express,400,"Fast Food,Biryani",Bhubaneswar,Kharabela Nagar,Quick Bites,1230pm to 9pm(Mon-Sun),Good,3.9,289
Bombay Kulfi,200,"Ice Cream,Desserts",Bhubaneswar,Patia,Dessert Parlor,10am to 10pm(Mon-Sun),Very Good,4.0,109
Tandoor Matka,120,"Fast Food,Beverages,Biryani,Chinese",Bhubaneswar,Kharabela Nagar,Beverage Shop,"8am to 3pm,5pm to 1030pm(Mon-Sun)",Good,3.8,62
South Express,500,"South Indian,North Indian",Bhubaneswar,Lakshmi Sagar,Casual Dining,"8am to 1030pm(Mon-Sat),8am to 10pm(Sun)",Good,3.9,144
The Hub,700,"North Indian,Chinese,Continental",Bhubaneswar,Patia,Casual Dining,1030am to 1030pm(Mon-Sun),Average,3.4,227
Tikkas 'N' Tacos,500,"North Indian,Continental,Italian,Mexican",Bhubaneswar,Patia,Quick Bites,"11am to 1029pm(Mon),11am to 1145pm(Tue),11am...",Good,3.6,151
The Second Wife Kitchen,400,"North Indian,Chinese",Bhubaneswar,Jatni,Quick Bites,"11am to 11pm(Mon),7am to 10pm(Tue-Sun)",Good,3.5,42
O' Kareem Restaurant,600,"North Indian,Biryani",Bhubaneswar,Kharabela Nagar,Casual Dining,"12noon to 330pm,7pm to 1030pm(Mon-Sun)",Good,3.8,198
Cuisinic Salad Bar,750,"Healthy Food,Salad,Chinese,North Indian",Bhubaneswar,Sahid Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,139
Tawaa Tandoor,650,"Indian,Mughlai,Chinese",Bhubaneswar,Sahid Nagar,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,100
Shree Vineeth's,200,"South Indian,Mithai",Bhubaneswar,Kharabela Nagar,Quick Bites,7am to 10pm(Mon-Sun),Good,3.9,181
Country Kitchen,450,"South Indian,North Indian,Mughlai",Bhubaneswar,Chandrasekharpur,Quick Bites,"12noon to 330pm,630pm to 1030pm(Mon-Sun)",Good,3.7,167
