Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Sohan Vegetarian Dhaba,300,"North Indian,Chinese",Ludhiana,Ludhiana Junction,Dhaba,11am to 11pm(Mon-Sun),Very Good,4.0,154
Kumar Ice Cream & Fast Food,300,"Fast Food,Ice Cream",Ludhiana,Ludhiana Junction,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,143
Sood Vegetarian,350,"North Indian,Fast Food,Street Food",Ludhiana,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,200
Chic fish,750,"North Indian,Mughlai",Ludhiana,Sarabha Nagar,Quick Bites,"11am to 1215AM(Mon,Fri,Sat,Sun),11am to ...",Velmi dobré,4.0,175
Kays Lovely Food Products,500,North Indian,Ludhiana,Sector 32-- Ludhiana,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,100
CrazziEggs,350,"Street Food,Fast Food",Ludhiana,Model Town,Quick Bites,11am to 1130pm(Mon-Sun),Average,3.3,206
Chick Fi,400,"Chinese,North Indian",Ludhiana,Ludhiana Junction,Quick Bites,9am to 10pm(Mon-Sun),Very Good,4.0,261
Big N Meats,600,"Fast Food,Raw Meats,North Indian",Ludhiana,Pakhowal Road,Quick Bites,1130am to 1030pm(Mon-Sun),Very Good,4.3,355
BK's Punjabi Rasoi,400,North Indian,Ludhiana,Shastri Nagar,Quick Bites,1230pm to 10pm(Mon-Sun),Very Good,4.3,241
New Friends Vaishno Dhaba,400,North Indian,Ludhiana,Ludhiana Junction,Quick Bites,12noon to 12midnight(Mon-Sun),Good,3.9,169
Keventers,400,"Beverages,Desserts",Ludhiana,Civil Lines,Beverage Shop,11am to 11pm(Mon-Sun),Good,3.9,136
LA Tandoori Dhaba,500,North Indian,Ludhiana,Civil Lines,Quick Bites,12noon to 11pm(Mon-Sun),Good,3.6,186
Endless Pizza,200,"Pizza,Fast Food",Ludhiana,Sector 32-- Ludhiana,Quick Bites,10am to 10pm(Mon-Sun),Very Good,4.0,226
The Coffee Bean & Tea Leaf,700,"Cafe,Fast Food",Ludhiana,Pavilion Mall-- Civil Lines,Café,10am to 11pm(Mon-Sun),Very Good,4.2,123
Luziana Kitchen,400,"North Indian,Chinese,Fast Food",Ludhiana,BRS Nagar,none,1pm to 1am(Mon-Sun),Good,3.8,80
The Cake Shoppe,150,"Fast Food,Bakery,Desserts",Ludhiana,PAU,Quick Bites,11am to 1030pm(Mon-Sun),Good,3.7,235
Pandit Parantha House,200,Fast Food,Ludhiana,BRS Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,127
Patiala Shahi Nutri Kulcha & Soup,100,Street Food,Ludhiana,Ludhiana Junction,Quick Bites,"1130am to 1130pm(Mon,Tue,Wed,Thu,Sat,Sun)...",Good,3.9,122
Sarvagya Food Court,400,North Indian,Ludhiana,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,169
Guru Krupa Food Court,300,Fast Food,Ludhiana,Dugri,Quick Bites,12noon to 1030pm(Mon-Sun),Good,3.5,216
Sherlock's Eatery and Bar,1000,"North Indian,Chinese,Continental",Ludhiana,Sarabha Nagar,Casual Dining,"11am to 12midnight(Mon-Thu),11am to 1am(Fri-Sun)",Average,3.4,70
Sethi Sweets,250,"Mithai,Street Food",Ludhiana,Industrial Area,Sweet Shop,7am to 10pm(Mon-Sun),Very Good,4.2,138
Khalsa Tikki And Fast Food,250,Fast Food,Ludhiana,Industrial Area,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.4,74
Dhruv Food Point,300,Fast Food,Ludhiana,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,126
Moti Mahal Delux,1500,"North Indian,Chinese,Italian,Thai",Ludhiana,Sector 32-- Ludhiana,Casual Dining,1130am to 8pm(Mon-Sun),Good,3.9,191
Dumplings Hood cafe,500,"Cafe,Continental,Fast Food",Ludhiana,Sarabha Nagar,Café,11am to 11pm(Mon-Sun),Good,3.7,42
Sheikhupurian Da Vaishno Dhaba,300,North Indian,Ludhiana,Ludhiana Junction,Dhaba,"11am to 4pm,7pm to 1130pm(Mon-Sun)",Good,3.9,143
Royal Pursharthi Dhaba,600,"North Indian,Mughlai",Ludhiana,Ludhiana Junction,Quick Bites,9am to 11pm(Mon-Sun),Average,3.3,191
Datta Bhau Crunchy Vada Pav,100,Fast Food,Ludhiana,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,138
Chef's Galley,600,"North Indian,Chinese",Ludhiana,BRS Nagar,Quick Bites,"2pm to 1130pm(Mon,Wed,Thu,Fri,Sat,Sun)...",Good,3.6,143
Singh is King,400,Fast Food,Ludhiana,Hargobind Nagar,Quick Bites,"310pm to 1110pm(Mon-Thu),311pm to 1111pm...",Very Good,4.0,151
De Treeville Cafe,400,Cafe,Ludhiana,Model Town,Café,11am to 11pm(Mon-Sun),Average,2.5,144
Pizza Cafeteria,550,"Pizza,Italian,Burger,Beverages",Ludhiana,Hargobind Nagar,Quick Bites,1130am to 11pm(Mon-Sun),Good,3.8,79
Parkash Sweets,100,Mithai,Ludhiana,Ludhiana Junction,Sweet Shop,930am to 830pm(Mon-Sun),Good,3.7,159
Tasty Slice's,300,"Burger,Fast Food",Ludhiana,Sector 32-- Ludhiana,Quick Bites,11am to 11pm(Mon-Sun),Very Good,4.0,158
Choice Foods,400,"Chinese,Fast Food",Ludhiana,Gill Road,Quick Bites,11am to 10pm(Mon-Sun),Good,3.9,157
Sher-E-Punjab,600,North Indian,Ludhiana,Ludhiana Junction,Quick Bites,7am to 3am(Mon-Sun),Good,3.5,134
Pinky Bakery,500,Bakery,Ludhiana,Sector 32-- Ludhiana,Bakery,930am to 1030pm(Mon-Sun),Good,3.9,103
Chawla Ice Cream,150,Ice Cream,Ludhiana,Ludhiana Junction,Dessert Parlor,11am to 10pm(Mon-Sun),Average,3.3,138
Big Buns,300,"Burger,Fast Food",Ludhiana,Civil Lines,Quick Bites,1230pm to 1030pm(Mon-Sun),Good,3.9,90
Snakkers,500,Fast Food,Ludhiana,Sector 32-- Ludhiana,Quick Bites,1030am to 1030pm(Mon-Sun),Very Good,4.0,127
Samosa Express,200,Street Food,Ludhiana,Sector 32-- Ludhiana,Quick Bites,11am to 930pm(Mon-Sun),Good,3.7,143
Lord Of Biryani,650,"North Indian,Chinese",Ludhiana,Dugri,Casual Dining,11am to 12midnight(Mon-Sun),Good,3.8,29
Domnik Pizza,500,Pizza,Ludhiana,Sector 32-- Ludhiana,Quick Bites,11am to 10pm(Mon-Sun),Good,3.6,96
Bhaiye Di Hatti,600,North Indian,Ludhiana,Model Town,Quick Bites,11am to 10pm(Mon-Sun),Average,3.2,132
Shree Ganpati  Channe Bhature,200,North Indian,Ludhiana,Model Town,Quick Bites,8am to 3pm(Mon-Sun),Good,3.9,161
Sanjay Snack Bar,200,"Fast Food,Street Food",Ludhiana,PAU,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.8,129
Madrasi Pakode,150,Street Food,Ludhiana,Industrial Area,Quick Bites,11am to 8pm(Mon-Sun),Good,3.5,114
Pizza Place,400,Pizza,Ludhiana,Dugri,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,113
Patiala A One Dhaba,250,North Indian,Ludhiana,Industrial Area,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.8,144
FoodieBox,400,Fast Food,Ludhiana,Dugri,none,1230pm to 10pm(Mon-Sun),Good,3.7,119
Rose Creations,500,Bakery,Ludhiana,Sarabha Nagar,none,11am to 10pm(Mon-Sun),Good,3.8,84
Madan Vaishno Dhaba,250,North Indian,Ludhiana,Pakhowal Road,Dhaba,10am to 10pm(Mon-Sun),Good,3.8,124
A-One Vegetarian,300,"Chinese,North Indian",Ludhiana,Sector 32-- Ludhiana,Casual Dining,11am to 1030pm(Mon-Sun),Good,3.9,105
Vaishno Fast Food,300,"Chinese,Fast Food",Ludhiana,Model Town,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.3,132
Abiss Restaurant,1500,"North Indian,Mughlai,Chinese",Ludhiana,PAU,Casual Dining,11am to 11pm(Mon-Sun),Good,3.9,156
Oliva Lounge Bar,1600,Italian,Ludhiana,Gurudev Nagar,Casual Dining,1130am to 11pm(Mon-Sun),Very Good,4.3,87
Basant Ice Cream cafe,300,"Ice Cream,Fast Food",Ludhiana,Dugri,Dessert Parlor,10am to 10pm(Mon-Sun),Average,3.3,105
Muscleholics,400,Healthy Food,Ludhiana,Sarabha Nagar,Quick Bites,1130am to 1030pm(Mon-Sun),Good,3.8,24
Bengali Amritsari Naan (Kulcha),150,Street Food,Ludhiana,Civil Lines,Dhaba,9am to 430pm(Mon-Sun),Good,3.9,109
Subhash Vaishno Dhaba,250,North Indian,Ludhiana,Ludhiana Junction,Dhaba,"11am to 4pm,7pm to 1am(Mon-Sun)",Good,3.8,88
Bombay Pao Bhaji,200,Street Food,Ludhiana,Model Town,Quick Bites,11am to 10pm(Mon-Sun),Average,3.3,102
Ni Hao,450,Chinese,Ludhiana,Civil Lines,Quick Bites,11am to 11pm(Mon-Sun),Average,3.4,138
Annapurna Banquets & Cafeteria,500,"North Indian,Chinese",Ludhiana,Civil Lines,Casual Dining,"11am to 330pm,7pm to 1030pm(Mon-Sun)",Good,3.5,101
Havmor,150,"Ice Cream,Desserts",Ludhiana,Sarabha Nagar,Dessert Parlor,12noon to 12midnight(Mon-Sun),Good,3.8,104
Carl's And Flames,1000,Cafe,Ludhiana,Civil Lines,Café,11am to 10pm(Mon-Sun),Average,3.0,84
Bikanervala,500,"Mithai,North Indian,South Indian,Chinese,Desserts",Ludhiana,Gurudev Nagar,Casual Dining,8am to 11pm(Mon-Sun),Good,3.5,56
9 W Diner,300,Fast Food,Ludhiana,Pavilion Mall-- Civil Lines,Food Court,10am to 1030pm(Mon-Sun),Average,3.4,92
The Holy Tree,600,"Continental,Italian",Ludhiana,Dugri,Casual Dining,12noon to 1030pm(Mon-Sun),Very Good,4.1,75
Shiva's cafe,700,Continental,Ludhiana,BRS Nagar,Quick Bites,"11am to 11pm(Mon-Sat),11am to 12midnight(Sun)",Average,3.1,98
The Old School,1500,"North Indian,Continental,Italian",Ludhiana,Sarabha Nagar,Bar,"11am to 1130pm(Mon,Tue,Wed,Fri),1130am to ...",Good,3.6,87
