Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Jain Namkeen and Chinese,300,"Chinese,Fast Food",Indore,Navlakha,Quick Bites,5pm to 1130pm(Mon-Sun),Average,3.2,7
Hotel Aarna,500,North Indian,Indore,YN Road,Quick Bites,11am to 12midnight(Mon-Sun),Average,3.2,10
Dyno Kitchen,400,"North Indian,Chinese,Rolls",Indore,Khajrana,Quick Bites,11am to 1am(Mon-Sun),Average,3.2,7
Masala Craft - Regenta Central Hotel,1200,North Indian,Indore,Regenta Central-- By Pass North,Casual Dining,7am to 12midnight(Mon-Sun),Average,3.1,7
Cafe Indorii Adda,250,"Cafe,Fast Food,Beverages",Indore,Bhawar Kuan,Quick Bites,10am to 1130pm(Mon-Sun),Average,3.2,8
Bombay Bahu Chinese Point,100,"Chinese,Fast Food",Indore,Sarafa Bazaar,Kiosk,9pm to 130am(Mon-Sun),Average,2.9,11
Live Tawa Icecream,500,"Ice Cream,Beverages",Indore,Sudama Nagar,Dessert Parlor,11am to 12midnight(Mon-Sun),Average,3.2,8
Indori Chinese point,100,Chinese,Indore,Sarafa Bazaar,Kiosk,9pm to 130am(Mon-Sun),Average,3.1,11
Virtual Food Bites,300,Fast Food,Indore,Vijay Nagar,Quick Bites,8am to 3am(Mon-Sun),Average,3.3,13
Pooja Kanchan Pan,100,Paan,Indore,Khajrana,Paan Shop,8am to 12midnight(Mon-Sun),Average,3.4,9
Foodwala99,300,North Indian,Indore,HIG-LIG,none,"9am to 12midnight(Mon-Thu),12midnight to 211am...",Average,2.7,6
Big Bowl Theory,400,North Indian,Indore,Vijay Nagar,none,"12midnight to 3am,6pm to 12midnight(Mon-Sun)",Average,3.2,10
Royals Thikana Restaurant,400,North Indian,Indore,Mari Mata Square,Quick Bites,11am to 1am(Mon-Sun),Average,3.1,11
Arora Ji Da Dhaba,300,North Indian,Indore,Bhawar Kuan,Dhaba,12noon to 12midnight(Mon-Sun),Average,2.9,8
Asia 7 Express (Khau Gali),600,Chinese,Indore,Devi Ahilya Bai Holkar Airport-- Airport Road,Quick Bites,24,Average,3.3,7
Khana Pina Junction,250,Fast Food,Indore,Old Palasia,Quick Bites,1pm to 1am(Mon-Sun),Average,3.4,11
Nema Kulfi Faluda,200,Desserts,Indore,Bhawar Kuan,Dessert Parlor,12noon to 12midnight(Mon-Sun),Average,3.1,5
Momos & Rolls,150,"Rolls,Chinese",Indore,Sarafa Bazaar,Kiosk,9pm to 130am(Mon-Sun),Average,2.9,7
Akhand Restaurant And Bhojanalaya,200,North Indian,Indore,MR 10 Road,Quick Bites,"10am to 4pm,6pm to 1130pm(Mon-Sun)",Average,3.0,4
J R Sandwich,150,Sandwich,Indore,Sarafa Bazaar,Quick Bites,9pm to 1am(Mon-Sun),Average,3.1,12
Momos Villa,200,Tibetan,Indore,Sarafa Bazaar,none,830pm to 2am(Mon-Sun),Average,3.4,9
Agrawal Lalaji Ghantewale,200,Street Food,Indore,Sarafa Bazaar,Quick Bites,8pm to 2am(Mon-Sun),Average,3.2,8
KND Bakery,300,"Bakery,Chinese",Indore,HIG-LIG,Bakery,1pm to 12midnight(Mon-Sun),Average,3.3,11
Bulging Burgers,400,North Indian,Indore,MR 10 Road,none,8am to 3am(Mon-Sun),Average,2.9,5
Shree Parshwanath Pan Sadan,100,Paan,Indore,Vijay Nagar,Paan Shop,10am to 12midnight(Mon-Sun),Average,3.1,8
Bawarchi Khana,400,North Indian,Indore,YN Road,Quick Bites,12noon to 1130pm(Mon-Sun),Average,3.2,11
Lootel Cafe,250,"Fast Food,Cafe",Indore,Rajwada,Quick Bites,11am to 1am(Mon-Sun),Average,3.1,7
Mousa Family Restaurant,500,"North Indian,Chinese,Fast Food",Indore,Airport Road,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.0,8
Aai Ci Puranpoli,150,North Indian,Indore,Sarafa Bazaar,Quick Bites,6pm to 12midnight(Mon-Sun),Average,3.1,4
Kesriram Sweets,300,"Mithai,Fast Food",Indore,Sarafa Bazaar,Sweet Shop,9am to 1am(Mon-Sun),Average,3.1,5
KPK Khao Piyo Khisko,200,"Fast Food,Beverages",Indore,Old Palasia,Quick Bites,1pm to 12midnight(Mon-Sun),Average,3.0,4
Chai Village,200,"Fast Food,Tea",Indore,Ranjeet Hanuman,Quick Bites,11am to 1130pm(Mon-Sun),Average,3.1,4
Double Swad,200,North Indian,Indore,Bhawar Kuan,none,24,Average,3.2,7
Loves Cafe,400,"Fast Food,Chinese",Indore,Sapna Sangeeta,Quick Bites,12noon to 3am(Mon-Sun),Average,3.2,9
Spoon Cafe,400,"Fast Food,Beverages",Indore,Old Palasia,Quick Bites,2pm to 1130pm(Mon-Sun),Average,3.2,6
The Chinese Hub,450,Chinese,Indore,Rau,Quick Bites,3pm to 1130pm(Mon-Sun),Average,3.1,7
Babluji Food Under 99,200,"North Indian,Fast Food",Indore,Vijay Nagar,Quick Bites,12noon to 1130pm(Mon-Sun),Average,3.2,7
The Caffeine Affair,200,"Fast Food,Beverages",Indore,Bhawar Kuan,Café,10am to 12midnight(Mon-Sun),Average,2.9,9
Indore Mutton Point,400,North Indian,Indore,Old Palasia,Quick Bites,130pm to 1130pm(Mon-Sun),Average,3.2,6
Golu Molu The Liquid Love,350,"Fast Food,Chinese,North Indian",Indore,Bhawar Kuan,Quick Bites,12noon to 12midnight(Mon-Sun),Average,3.1,7
Jai Shree Mahakal Paratha Centre,150,North Indian,Indore,Sarafa Bazaar,none,8pm to 2am(Mon-Sun),Average,3.0,6
Katni Wala,200,"Pizza,Fast Food",Indore,HIG-LIG,Quick Bites,1030pm to 2am(Mon-Sun),Average,2.9,7
Shri Athithi Restaurant,500,"North Indian,Chinese",Indore,Airport Road,Quick Bites,11am to 12midnight(Mon-Sun),Average,3.1,4
Robin's Cafe & Bar - Hotel Uday Palace,800,"North Indian,Chinese",Indore,Vijay Nagar,Casual Dining,11am to 1130pm(Mon-Sun),Average,2.8,7
Night Wings,300,"North Indian,Chinese",Indore,By Pass Road (North),none,24,Average,3.1,5
Delhi Grill,1200,"Chinese,North Indian,Continental,Italian",Indore,Vijay Nagar,Casual Dining,11am to 12midnight(Mon-Sun),Average,3.3,6
Satyam Sweets,350,"Mithai,Street Food",Indore,Airport Road,Sweet Shop,8am to 12midnight(Mon-Sun),Average,3.1,5
Me' n U Restaurant & Mess,400,North Indian,Indore,Geeta Bhavan,Quick Bites,11am to 12midnight(Mon-Sun),Average,3.1,7
Yummies Sandwich,300,Fast Food,Indore,Sarafa Bazaar,Quick Bites,2pm to 12midnight(Mon-Sun),Average,3.1,5
Nema Sandwich Point,300,"Desserts,Mithai",Indore,Airport Road,Sweet Shop,11am to 1130pm(Mon-Sun),Average,3.0,5
Rhythm's Cafe,300,"Fast Food,North Indian",Indore,Geeta Bhavan,Quick Bites,10am to 12midnight(Mon-Sun),Average,3.1,6
Signature Boutique Hotel,800,"North Indian,Chinese",Indore,By Pass Road (North),Casual Dining,11am to 1130pm(Mon-Sun),Average,3.1,5
Shree Parshwanath Pan Sadan,100,Paan,Indore,YN Road,Paan Shop,9am to 12midnight(Mon-Sun),Average,3.2,5
Duggu's Treat,300,Fast Food,Indore,HIG-LIG,Quick Bites,12noon to 1130pm(Mon-Sun),Average,3.1,5
Shree Krishna Bhojanalaya,300,North Indian,Indore,Airport Road,Bhojanalya,"1130am to 330pm,630pm to 1130pm(Mon-Sun)",Average,2.9,5
Maggi Mania,150,Fast Food,Indore,Manik Bagh Road,none,8pm to 5am(Mon-Sun),Average,3.0,5
Cafe Coffee Shot,400,"Fast Food,Chinese,Italian,Beverages",Indore,Vijay Nagar,Quick Bites,10am to 1230AM(Mon-Sun),Average,3.1,4
Sawariya Chaat House,150,Fast Food,Indore,Sarafa Bazaar,Quick Bites,9pm to 130am(Mon-Sun),Average,3.0,4
Ovenstory Pizza,800,"Pizza,Fast Food",Indore,Old Palasia,none,11am to 1am(Mon-Sun),Very Good,4.1,242
Dawar Restaurant,300,North Indian,Indore,New Palasia,Quick Bites,11am to 1230AM(Mon-Sun),Good,3.8,228
Shree Leela Dal Bafle,200,North Indian,Indore,Sarwate Bus Stand,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,167
Sagar Gaire,400,"Fast Food,Chinese,North Indian",Indore,Vijay Nagar,Quick Bites,12noon to 12midnight(Mon-Sun),Good,3.8,155
Make My Sandwich,300,"Sandwich,Fast Food",Indore,Vijay Nagar,Quick Bites,24,Very Good,4.0,181
Kava - Fairfield by Marriott,1500,"North Indian,Asian,Italian",Indore,Fairfield By Marriott,Casual Dining,730am to 11pm(Mon-Sun),Good,3.6,173
Indiya Oye - Radisson Blu Hotel,1850,"North Indian,Kashmiri",Indore,Radisson Blu Hotel-- Vijay Nagar,Fine Dining,715pm to 1145pm(Mon-Sun),Very Good,4.3,187
Ashirwad Bhojnalaya,200,North Indian,Indore,Mangal City Mall-- Vijay Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,313
Hotel Apna Avenue Foody,600,"North Indian,Chinese",Indore,New Palasia,Casual Dining,8am to 1130pm(Mon-Sun),Very Good,4.1,184
Ramesh Masala Dosa,250,"South Indian,Street Food",Indore,56 Dukan-- New Palasia,Quick Bites,1pm to 11pm(Mon-Sun),Very Good,4.0,248
Bapu Ki Kutiya,550,"North Indian,Chinese",Indore,Vijay Nagar,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.0,217
Monu Gyaniji Ka Dhaba,400,North Indian,Indore,Bhawar Kuan,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,342
Keventers,400,"Beverages,Ice Cream,Desserts",Indore,Old Palasia,Beverage Shop,"11am to 2am(Mon-Tue),11am to 12midnight(Wed-Sun)",Very Good,4.3,169
Swaad Delhi Da,350,"Rolls,North Indian",Indore,Bhawar Kuan,Quick Bites,1130am to 1130pm(Mon-Sun),Very Good,4.0,313
The Chai Bar,300,"Cafe,Fast Food",Indore,New Palasia,Café,11am to 11pm(Mon-Sun),Good,3.9,280
Waffles & More,350,"Cafe,Desserts",Indore,Old Palasia,Café,11am to 1130pm(Mon-Sun),Very Good,4.2,160
Pinto's Kitchen,700,"North Indian,Chinese,Biryani",Indore,Vijay Nagar,Casual Dining,"11am to 11pm(Mon,Wed,Thu,Fri,Sat,Sun),Closed...",Very Good,4.0,238
New Food World,300,"North Indian,Chinese",Indore,Vijay Nagar,Quick Bites,7am to 11pm(Mon-Sun),Good,3.6,358
MealGaadi,450,"North Indian,Fast Food",Indore,Old Palasia,none,6pm to 4am(Mon-Sun),Average,3.1,319
Cafe #54,500,Fast Food,Indore,Vijay Nagar,Quick Bites,12noon to 1130pm(Mon-Sun),Average,3.4,185
Laxmi Narayan Doodhwala,200,"Beverages,Fast Food",Indore,Old Palasia,Beverage Shop,7am to 12midnight(Mon-Sun),Very Good,4.2,155
Dev's Bakery,300,"Bakery,Fast Food",Indore,Bhawar Kuan,Bakery,10am to 1130pm(Mon-Sun),Average,2.9,320
Thelewala,700,"North Indian,South Indian,Italian,Fast Food,Mexican",Indore,Vijay Nagar,Casual Dining,11am to 230am(Mon-Sun),Good,3.7,229
Cafe Buddies,300,"Cafe,Fast Food",Indore,Annapurna Road,Café,8am to 11pm(Mon-Sun),Average,3.4,240
Crayons Cafe,500,Cafe,Indore,Old Palasia,Café,7am to 12midnight(Mon-Sun),Good,3.8,206
Babluji Punjabi Foods & Cafe,400,"North Indian,Street Food",Indore,Vijay Nagar,Quick Bites,12noon to 11pm(Mon-Sun),Very Good,4.0,317
Kukdu Kuu Club,650,"North Indian,Mughlai",Indore,BCM Heights-- Vijay Nagar,Casual Dining,"1159am to 12midnight(Mon),12noon to 1155pm...",Good,3.7,296
