Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Hello Foodie,100,"North Indian,Chinese,Fast Food",Bhopal,BHEL,Quick Bites,10am to 10pm(Mon-Sun),Good,3.7,28
Moksh,500,Cafe,Bhopal,Kohefiza,Café,11am to 2am(Mon-Sun),Good,3.5,135
The Thela Fast Food,200,Fast Food,Bhopal,Airport Area,Quick Bites,8am to 10pm(Mon-Sun),Good,3.6,59
Bistro 9 ¾,400,"Chinese,Beverages,Desserts,Fast Food",Bhopal,TT Nagar,Quick Bites,"1pm to 1030pm(Mon,Tue,Wed,Fri,Sat,Sun)...",Good,3.8,50
Sweet Posse,400,"Fast Food,Bakery",Bhopal,JP Nagar,Quick Bites,11am to 1030pm(Mon-Sun),Average,3.3,50
Aesthetic’s Nutrition,350,Healthy Food,Bhopal,Arera Colony,Quick Bites,1pm to 1030pm(Mon-Sun),Very Good,4.0,53
The Royal Punjab Flavours,300,North Indian,Bhopal,Hoshangabad Road,Quick Bites,10am to 1030pm(Mon-Sun),Good,3.7,49
Al- Zaid Fast Food,400,Fast Food,Bhopal,Peer Gate Area,Quick Bites,12noon to 11pm(Mon-Sun),Very Good,4.0,127
Taste Of Family Restaurant,400,"Fast Food,North Indian,Chinese",Bhopal,Kolar,Quick Bites,8am to 12midnight(Mon-Sun),Good,3.9,93
Delhi 6,500,North Indian,Bhopal,DB City-- Maharana Pratap Nagar,Quick Bites,11am to 11pm(Mon-Sun),Good,3.6,80
SKY 55,600,Continental,Bhopal,Maharana Pratap Nagar,Casual Dining,715pm to 11pm(Mon-Sun),Good,3.8,61
Nilisha's Kitchen,350,"Bakery,Desserts",Bhopal,Peer Gate Area,Bakery,8am to 11pm(Mon-Sun),Good,3.9,21
Foodies,400,"North Indian,Chinese",Bhopal,Kohefiza,Quick Bites,10am to 12midnight(Mon-Sun),Average,3.4,78
The Nest Restaurant,400,"North Indian,Chinese,Biryani,South Indian,Beverages,Desserts",Bhopal,Gulmohar Colony,Casual Dining,8am to 12midnight(Mon-Sun),Average,3.4,90
Blue Heaven Cakes & Flowers,300,"Bakery,Desserts,Cafe,Beverages",Bhopal,Gulmohar Colony,Bakery,9am to 9pm(Mon-Sun),Average,3.3,15
Rajhans Thali,500,North Indian,Bhopal,Hoshangabad Road,Quick Bites,11am to 11pm(Mon-Sun),Good,3.9,106
The Backbenchers,300,"Pizza,Fast Food,Sandwich,Beverages",Bhopal,Kolar,Café,1130am to 10pm(Mon-Sun),Good,3.9,35
Red Velvet Cafe,400,Bakery,Bhopal,Hoshangabad Road,Café,11am to 930pm(Mon-Sun),Average,3.3,45
Rajasthan Mishthan Bhandar,200,"Mithai,Street Food",Bhopal,Kohefiza,Sweet Shop,8am to 1030pm(Mon-Sun),Good,3.6,18
Honey Punjabi Dhaba,300,"North Indian,Fast Food",Bhopal,BHEL,Dhaba,11am to 1130pm(Mon-Sun),Good,3.9,35
AJ's Cafe,500,"North Indian,Chinese,Rolls,Fast Food,Sandwich,Cafe,Beverages",Bhopal,Maharana Pratap Nagar,Café,11am to 11pm(Mon-Sun),Good,3.6,112
Half Plate,500,"North Indian,Kebab,Beverages",Bhopal,Arera Colony,Food Truck,6pm to 1030pm(Mon-Sun),Average,2.8,62
Begum’s BBQ,800,"North Indian,Chinese",Bhopal,Peer Gate Area,Casual Dining,3pm to 11pm(Mon-Sun),Good,3.6,118
Merhaba,250,North Indian,Bhopal,Peer Gate Area,Quick Bites,3pm to 11pm(Mon-Sun),Very Good,4.1,135
Bikaner Sweets And Namkeen,250,"Mithai,Street Food",Bhopal,BHEL,Sweet Shop,11am to 10pm(Mon-Sun),Average,3.4,30
Hindustani Chicken Briryani,200,Biryani,Bhopal,Peer Gate Area,Quick Bites,6pm to 12midnight(Mon-Sun),Good,3.7,35
