Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
The Potbelly,1000,"Cafe,Bihari",Delhi NCR,Chanakyapuri,Casual Dining,1pm to 11pm(Mon-Sun),Very Good,4.1,1024
Tippling Street,1400,"North Indian,Italian,Continental",Delhi NCR,Rajouri Garden,Casual Dining,12noon to 12midnight(Mon-Sun),Very Good,4.1,1207
Street Treat,250,"Street Food,Chinese",Delhi NCR,Tilak Nagar,none,2pm to 11pm(Mon-Sun),Average,3.3,13
The Red Chilly,400,"Indian,Chinese,Mughlai",Delhi NCR,Sector 72-- Noida,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,9
The Pizza Cafe,300,"Pizza,Fast Food",Delhi NCR,Loni,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,10
Mj'S Fast Food,150,Fast Food,Delhi NCR,Paschim Vihar,Quick Bites,3pm to 10pm(Mon-Sun),Average,3.0,4
Pizza & Burger Hub,200,"Pizza,Fast Food,Tea",Delhi NCR,Badarpur Border,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,11
BreakfastTime,150,"North Indian,South Indian",Delhi NCR,Sector 56-- Noida,none,7am to 12noon(Mon-Sun),Average,3.4,15
Bunny Cafe,500,"Continental,Desserts,Beverages",Delhi NCR,Rohini,none,1pm to 11pm(Mon-Sun),Average,3.0,6
Annapurna Tiffin Services,200,North Indian,Delhi NCR,Punjabi Bagh,none,"12noon to 2pm,6pm to 830pm(Mon-Sun)",Average,3.2,7
Treats on Board,300,"Bakery,Beverages",Delhi NCR,Sector 72-- Noida,Bakery,10am to 10pm(Mon-Sun),Average,3.0,23
Hipnotize,500,"North Indian,Continental,Chinese",Delhi NCR,Pitampura,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,6
Hot & Cool Cafe,150,Fast Food,Delhi NCR,Vaishali,none,11am to 11pm(Mon-Sun),Average,3.1,4
Lajawaab Snacks,300,"Chinese,Fast Food",Delhi NCR,Sector 7-- Dwarka,none,11am to 11pm(Mon-Sun),Average,2.8,23
The Indian Cuisine,400,"North Indian,Chinese",Delhi NCR,Shalimar Garden,Casual Dining,11am to 10pm(Mon-Sun),Average,3.1,4
Chatpata Corner,250,"North Indian,Street Food",Delhi NCR,Indirapuram,none,11am to 12midnight(Mon-Sun),Average,3.4,12
A Dilli Restaurant,350,"Chinese,Fast Food,North Indian",Delhi NCR,Loni,Casual Dining,10am to 1030pm(Mon-Sun),Average,3.2,9
Singh Tiffin Service,300,"North Indian,Kebab",Delhi NCR,Tilak Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.1,4
