Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
Madras Veg Tables,600,"South Indian,Kerala",Alappuzha,Punnapra,Casual Dining,7am to 1030pm(Mon-Sun),Average,3.3,62
Cassia,500,"South Indian,North Indian,Fast Food",Alappuzha,Kommady,Casual Dining,730am to 1030pm(Mon-Sun),Average,3.2,32
Hotel Haji's,400,"Kerala,South Indian",Alappuzha,Pathirappally,Casual Dining,7am to 1130pm(Mon-Sun),Average,3.2,31
Pizza Palace,600,"Pizza,Fast Food",Alappuzha,Pazhaveedu,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,26
Cutiepie,200,Bakery,Alappuzha,Anantha Narayanapuram,Bakery,10am to 830pm(Mon-Sun),Average,3.3,30
