Name,Price,Cuisine_Category,City,Region,Cuisine_Type,Timing,Rating_Types,Rating,Votes
The Mughal Darbar,800,"North Indian,Chinese,Mughlai,Continental",Agra,Tajganj,Casual Dining,8am to 11pm(Mon-Sun),Average,3.3,15
Vaishno Balaji Dhaba,200,North Indian,Agra,Agra Cantt,Dhaba,9am to 3am(Mon-Sun),Average,2.8,20
Bindhadi Ki Rasoi,500,"Rajasthani,North Indian",Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,17
South Indian Corner,200,South Indian,Agra,Lohamandi,Quick Bites,5pm to 1130pm(Mon-Sun),Average,3.0,9
Seven Hills Rooftop Restaurant,1500,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,"12noon to 3pm,7pm to 12midnight(Mon-Sun)",Average,3.4,18
Gramma Food Zone,200,South Indian,Agra,Arjun Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,15
Bhawna Palace Hotel,600,"North Indian,Chinese,South Indian",Agra,Khandari,Casual Dining,11am to 11pm(Mon-Sun),Average,3.4,12
Krishna Sweet House,200,"Mithai,Fast Food",Agra,Khandari,Sweet Shop,6am to 11pm(Mon-Sun),Average,3.3,9
Manoj Bhojnalay,250,North Indian,Agra,Agra Cantt,Dhaba,8am to 12midnight(Mon-Sun),Average,3.0,7
Paris Bakery,350,"Bakery,Desserts",Agra,Sikandra,Bakery,11am to 11pm(Mon-Sun),Average,3.1,11
Bushra KFB,200,North Indian,Agra,Khandari,Quick Bites,4pm to 11pm(Mon-Sun),Average,3.1,7
Raj Darbar Restaurant,750,North Indian,Agra,Rakabganj,Casual Dining,7am to 11pm(Mon-Sun),Average,2.6,13
Sandeep Egg Centre,150,Street Food,Agra,Sikandra,Quick Bites,4pm to 11pm(Mon-Sun),Good,3.5,19
Spicy Tongue,700,"North Indian,Chinese",Agra,Sikandra,Casual Dining,11am to 11pm(Mon-Sun),Average,3.0,12
Salt - Pepper Restaurant,1100,"North Indian,Chinese,Continental",Agra,Hotel Royale Residency-- Tajganj,Casual Dining,6am to 1130pm(Mon-Sun),Average,3.4,10
Patyali Tadka,500,"North Indian,Rolls",Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,21
Beloved Bakers,300,Bakery,Agra,Khandari,Bakery,11am to 11pm(Mon-Sun),Average,3.3,8
Zam Zam Chicken Corner,150,North Indian,Agra,Tajganj,Quick Bites,12noon to 12midnight(Mon-Sun),Average,3.1,11
Jordan Restaurant,400,North Indian,Agra,Tajganj,Casual Dining,11am to 11pm(Mon-Sun),Average,3.2,9
Kumaun Dhaba,400,North Indian,Agra,Tajganj,Dhaba,3pm to 1130pm(Mon-Sun),Good,3.5,18
Meals On Wheels,200,"Fast Food,North Indian,Chinese",Agra,Tajganj,Quick Bites,5pm to 1130pm(Mon-Sun),Average,3.1,16
U & Me Cafe Family Restaurant,400,"North Indian,Chinese,Continental",Agra,Tajganj,Casual Dining,11am to 11pm(Mon-Sun),Average,2.9,15
New Pushpak Misthan Bhandar,400,Mithai,Agra,Rakabganj,Sweet Shop,6am to 11pm(Mon-Sun),Average,3.4,11
Shanti Sweets,600,Mithai,Agra,Kamla Nagar,Sweet Shop,11am to 11pm(Mon-Sun),Average,3.2,15
Gup-Shup Food Point,200,"Fast Food,Chinese",Agra,Shahganj,Quick Bites,5pm to 11pm(Mon-Sun),Average,3.1,6
Delicious Food Plaza,200,"Fast Food,Bakery",Agra,Shahganj,Confectionery,11am to 11pm(Mon-Sun),Average,3.1,8
Agarwal Food Corner,400,North Eastern,Agra,Tajganj,Quick Bites,11am to 11pm(Mon-Sun),Average,3.2,12
Qaisar Bagh Restaurant,800,"North Indian,Mughlai,Chinese,Continental",Agra,Tajganj,Casual Dining,7am to 1130pm(Mon-Sun),Average,2.8,12
Same Place Food Court & Hukka Corner,750,"North Indian,Chinese,South Indian",Agra,Dayal Bagh,Casual Dining,11am to 11pm(Mon-Sun),Average,3.3,19
Kashish Restaurant,750,"North Indian,Mughlai",Agra,Tajganj,Quick Bites,11am to 11pm(Mon-Sun),Average,3.3,10
Agra Mutton Chicken House,650,North Indian,Agra,Civil Lines,Casual Dining,9am to 12midnight(Mon-Sun),Average,2.6,20
Tiwari Bombay Style Bhel and Panipuri,100,Street Food,Agra,Agra Cantt,Quick Bites,3pm to 11pm(Mon-Sun),Average,3.4,15
King of Spice,700,"North Indian,Chinese",Agra,Tajganj,Casual Dining,8am to 11pm(Mon-Sun),Average,2.8,13
Chatori Gali,300,"Chinese,North Indian,South Indian",Agra,Kamla Nagar,Quick Bites,11am to 11pm(Mon-Sun),Average,2.7,20
Shree Ganesh Chowemin and Fast Food,200,Fast Food,Agra,Sikandra,Quick Bites,11am to 11pm(Mon-Sun),Average,3.0,5
Thali Master,400,North Indian,Agra,Agra Cantt,Quick Bites,11am to 11pm(Mon-Sun),Average,2.9,8
